SampleID,Deseq_ABHD1,Deseq_ABLIM1,Deseq_ACADVL,Deseq_ACAT2,Deseq_ACOT8,Deseq_ACPT,Deseq_ACSM3,Deseq_ACTB,Deseq_ACTG1,Deseq_ACTL10,Deseq_ADAR,Deseq_ADCY3,Deseq_ADD3,Deseq_AEBP1,Deseq_AGAP2,Deseq_AGER,Deseq_AHNAK,Deseq_AHR,Deseq_ALG1,Deseq_ALG1L9P,proteome_HPR,proteome_PROZ,proteome_SERPINF2,proteome_FCGBP,proteome_TGFBI,proteome_CPB2,proteome_IL1RAP,proteome_SAA1,proteome_VCL,proteome_KV320.2,proteome_CFHR2,proteome_KV139,proteome_ORM2,proteome_IGHD,proteome_DBH,proteome_APOC4,proteome_PRG4.1,proteome_IGHG4,proteome_LV144,proteome_C1R,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_209.1184_8.2,metabolome_nHILIC_296.0378_11,metabolome_nRPLC_315.2539_9.7,metabolome_nRPLC_155.0713_4.9,metabolome_pRPLC_526.2924_9.8,metabolome_pHILIC_189.1233_8.4,metabolome_nRPLC_287.2227_10.2,metabolome_nRPLC_227.1289_6.9,metabolome_pRPLC_169.0971_1.6,metabolome_nRPLC_215.1288_6.8,metabolome_nRPLC_432.1927_8.8,metabolome_nRPLC_131.0714_1.6,metabolome_nRPLC_243.1601_8,metabolome_nHILIC_191.0561_8.5,metabolome_pHILIC_200.128_6.8,metabolome_nHILIC_241.087_1.1,metabolome_nRPLC_567.3177_9.2,metabolome_nHILIC_218.1032_6.5,metabolome_nRPLC_283.1088_9.6,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZM8YXDM-11,-0.245869185,2.354578915,-0.040041721,-1.121027482,-1.750027793,-0.031654557,0.872870526,-0.617787635,0.414647381,0.667356614,1.67039569,0.052448167,0.730818323,1.280529594,2.275109709,1.832757607,-0.201713324,0.465567022,-0.627245476,0.986187933,-0.149538583,0.70568018,-1.205861344,0.264189303,1.136553708,1.16448819,-0.847792004,0.660736872,1.086169263,-0.328868271,-0.098321952,-0.555928554,-0.895485099,0.651894061,-1.596862449,-0.301036078,0.195219791,-0.058616249,-1.659000136,0.288076486,-0.310593458,1.892869173,1.419344945,0.331052007,-0.208026752,-0.422247633,-0.736977757,0.177084704,-0.628797579,0.035402124,-0.373580032,0.816089963,0.611525107,-0.570272185,2.943263618,-0.834282378,0.629203852,-0.306009871,-0.888680294,1.021698416,-0.505037186,-0.49400772,-0.494840095,-0.400425826,-0.449918533,-0.051346666,-0.072441488,-0.07823239,-0.07823239,-0.516340993,1.400835226,-0.323005784,-0.433365281,-0.479347459,0.15790154,-0.485756772,-0.281268183,-0.479436898,-0.242263685,-0.764510148,-0.268881549,-0.648009064,0.426355485,-0.811391324,-1.086686488,-0.23489966,-0.470012068,-0.033375271,0.792591585,-0.532802646,-0.400856476,0
ZM8YXDM-12,0.7075166,-0.750250943,0.685120405,-0.012483953,-0.483519467,-0.643168097,-2.276805339,0.481248946,0.985063953,0.093603746,-0.234281403,0.628000345,-1.209366864,0.788961647,-0.504959219,1.099817386,-0.016197005,0.780042366,0.813030564,1.544256062,0.020878613,0.717367711,1.181398356,-0.770893122,0.08862853,-1.42066126,0.012137449,-0.682832377,0.38172982,-0.476815272,-0.398504959,1.178899503,-0.271005149,0.484611592,-3.342319972,0.943026097,-0.136490505,0.480755443,0.187183819,-0.18808885,-0.264823891,1.269940026,-0.626965062,0.221361041,0.149664753,0.10712405,-0.989522819,-0.32061793,-0.847770987,-0.242494545,-0.760247622,1.874892147,0.412310572,-0.985536548,1.882971748,-0.662742244,0.665551852,-0.202054337,-0.834138959,0.365235291,-0.495981154,0.527911299,0.526804435,-0.109377034,-0.171265966,0.24303333,0.300203857,0.250617141,0.250617141,0.018918601,0.165350127,3.509616086,-0.419336754,-0.461432991,-0.155373339,-0.437297397,-0.313158386,-0.46152749,-0.321246455,-0.691243574,-0.399091619,-0.966648406,0.630943837,-0.926750467,-1.017650282,-0.909131126,-0.587815458,0.018018278,0.771630596,-0.403834368,-0.466042622,0
ZMBVNFM-04,-0.01815542,0.172516534,0.10699235,0.722558172,-0.00083434,-0.096514999,0.873304314,-0.361045257,-0.213288367,-1.238360121,-0.132795658,-0.050629415,-0.318053109,-1.155697177,0.209420895,-0.006474968,0.034462432,0.890811187,-0.178934817,0.042198849,0.632135794,0.133349074,0.382513375,0.108409921,1.086202826,0.51786019,-0.049795811,0.033724718,0.950864731,0.992743826,-0.250729839,-0.074609664,0.596217955,0.489703096,-0.146932553,-0.332704244,-1.31335124,-1.247733285,0.009429649,0.310187134,-0.742801932,-0.459087046,-0.449766422,-0.523804066,-0.547401663,0.50466666,0.120211114,-1.051569954,-0.675258819,0.470860103,0.044188105,-0.051904559,0.896394033,-0.796707948,0.695349855,-0.527747952,-0.680383208,-0.095664829,0.415812389,0.804350763,-0.331959694,-0.810594207,-0.811210861,0.020570652,-0.422467598,-0.438749863,-0.476205772,-0.464872123,-0.464872123,1.630793892,-0.531467298,-0.298821619,-0.420280625,-0.707946453,0.676738383,-0.71411091,0.436760536,-0.707801408,-0.232912641,-1.35745947,-0.023253904,0.040916433,0.357279353,-0.647237762,5.615370168,0.879488392,0.013087273,-0.458151121,-0.505766823,-0.522194843,-0.79036071,0
ZMBVNFM-07,0.892679879,0.009723202,0.467314062,0.904857118,0.361656384,0.598699457,-0.576999092,-0.467328272,-0.372213035,1.142233904,-0.930092594,0.280179247,-1.209366864,0.26793745,-0.558729348,0.262594192,-1.154393064,-0.368774837,0.205930956,0.155341927,-0.482189972,-0.066789032,1.338333076,-1.719571865,0.284218968,0.536755187,0.956373941,0.00117748,0.231378554,0.006084326,-1.464192373,0.306897998,0.987177708,0.899775428,1.219351341,0.272331136,-1.197278914,-0.976883854,0.812496909,-0.225335353,-0.699925457,-0.563750949,-0.249688594,-0.998525959,-0.595703967,-0.392006501,0.029077821,-0.774711805,-0.674813995,0.553957888,-0.514601897,-0.460266861,2.340101304,-0.93275582,0.639555686,-0.747014506,-0.68150362,0.315398769,-0.205188958,-0.236699486,-0.473748226,-1.035212573,-1.035106,-0.335906571,-0.449039464,-0.438929604,-0.477612423,-0.466311699,-0.466311699,-0.557134207,-0.542137452,-0.428596755,-0.433045078,-0.999551886,-0.550442949,-1.005904141,-0.289310061,-0.999494389,-0.307391667,-1.405610781,-0.116146728,-0.834418121,-0.043780323,-0.916514327,0.681335515,0.234516287,-0.562059449,-0.49447342,-0.493874238,-0.660679672,-1.182167905,0
ZMBVNFM-10,0.71082276,0.037440282,0.928199901,0.966411275,-0.525591727,0.669750661,0.729585025,-0.07007248,0.222025932,-0.351256178,0.135997311,0.183386241,-0.01756422,0.320004952,-0.525856461,0.907653435,-0.443918879,-0.031800864,0.445674687,0.231934076,0.136510889,-0.514765743,0.428820187,-0.587497443,-0.916022721,-0.243822737,0.579436221,-0.745362181,0.870236866,-2.359155795,-0.237560431,-0.155162271,-0.021619277,0.465663894,0.664161062,0.368965613,-0.049245659,-1.167721432,-0.029837213,-1.100033125,-0.713250206,0.040436905,-1.527741863,-0.90227686,-0.463597064,-1.302905066,-0.241018855,-1.084542634,-0.15318934,0.347409225,-0.032794691,1.545999422,1.65631957,0.011320529,-0.139329998,-0.820058945,0.104489201,0.45424789,-0.748167975,0.428691101,-0.444255042,-0.970181042,-0.970885517,-0.28547734,-0.456431638,-0.438929604,-0.479787413,-0.466311699,-0.466311699,-0.105874354,4.694981206,-0.428596755,-0.435737694,-0.980893948,0.117026161,-0.985219871,0.376323055,-0.98084172,-0.123789529,-1.321263563,0.145423216,0.307908965,3.139781673,0.136201638,0.128350733,0.439331802,0.225027935,-0.425029558,-0.231221696,0.21951231,-0.572099447,0
ZN0JE53-04,-0.472926475,-0.750250943,-0.510951387,0.109954844,-0.420371856,0.215426192,0.671848326,0.004386627,0.228491356,-1.157926504,-0.930092594,0.121531755,-1.209366864,-0.275607141,-0.264002768,-0.059995363,-0.32655802,-1.404251935,0.758199888,0.63635818,1.295832014,1.463536832,-0.615687818,0.759195837,0.963164896,0.782969174,-0.505649441,1.179549443,-0.836484187,-1.105436575,1.621730043,-0.260551876,1.248079307,-0.799787069,0.485148722,0.109681621,3.502076323,0.055828146,-0.331081349,1.430849682,0.667313357,1.608384913,2.943802796,-0.303787079,-0.388590645,-1.267778921,0.085134727,2.904581745,0.079318616,0.285505107,-0.20207675,1.374718612,0.701147898,0.105399741,-0.616833812,0.105261147,-0.670652637,-1.056103034,-1.846694533,2.549295824,-0.01251668,2.410005331,2.408392935,-0.778273676,5.866390269,-0.409931468,-0.446407802,-0.436889882,-0.436889882,-0.095663869,-0.337364838,-0.407319976,-0.435737694,-0.709433216,-0.559013509,-0.715947422,1.199744736,-0.709457665,-0.069058783,0.244733541,-0.023253904,-0.220781526,1.110243745,0.538614801,0.788174848,1.201974442,0.367850671,0.550801633,-0.25602255,-0.199063574,-0.425551996,0
ZN0JE53-07,-1.062307658,0.426511332,-0.440712372,-0.733096021,-0.244441593,0.425261354,-1.133319655,-0.310062094,-0.226474986,0.461874403,0.086662959,-0.928532544,0.133446349,-0.157305077,-0.381999115,0.305295846,0.577710846,0.473461931,-1.071872563,0.008708991,-0.171002385,1.203370483,0.264029615,0.13317051,0.021965448,0.641927296,0.443678021,0.256328124,0.179632407,2.037392705,-2.432601109,-0.323955615,1.407097858,0.226134294,-0.873572415,0.736486218,0.239887524,0.580129694,0.924458619,-1.173267506,0.483451639,-0.120512311,-0.212179232,0.153991254,-0.417739919,-0.651571528,0.546093291,-0.60599308,-0.117277224,1.941182311,-0.13037322,-0.03347964,-0.264105654,-0.058780725,-0.527778159,-0.187719422,2.208639098,-0.601182382,-0.078576928,2.061704103,-0.455627074,1.606225967,1.604829467,-0.78366457,3.948577216,-0.094118537,-0.134980254,-0.119838761,-0.119838761,0.221153269,-0.219311203,-0.428596755,-0.435737694,-0.353063154,0.456044181,-0.360942522,-0.367926344,-0.353188263,-0.20312103,0.97778611,0.139308538,-0.545647959,0.38855977,0.212375886,0.156851517,0.879488392,0.257659009,0.048343162,-0.31038865,-0.245225184,-0.740973249,0
ZN0JE53-09,-0.142034158,-0.281345388,0.55582377,0.155957935,0.385327877,0.744754437,-0.249527876,-0.181087598,-0.678202583,0.236856835,-0.524945066,0.7753457,-0.204920235,1.01350444,-0.520130018,0.449471301,-1.117730536,-0.152637179,0.649171523,0.391406252,-0.134202936,1.052482378,0.441302032,-0.014834592,0.129838199,0.113998359,0.683667196,0.911043944,-0.843093959,1.731413472,-1.060338396,0.013456428,1.986101065,0.788066115,-2.303810659,0.761108782,-0.551427727,0.472766768,0.572191072,-0.175323626,1.144423651,1.042231147,0.403394607,-0.45626313,-0.361743867,-0.876039126,1.204751871,-0.013594694,-0.15587297,0.310998228,0.32379512,-0.353159905,0.95382529,0.189572869,-0.385678814,0.04164293,-0.681823403,-1.193305622,-0.89769745,0.704027787,-0.499830135,2.172756574,2.171207903,-0.338349385,3.176448732,-0.099858402,-0.140231318,-0.127446834,-0.127446834,1.074180286,-0.241507127,-0.372563499,-0.435737694,-0.368019985,-0.922267981,-0.375618844,-0.417286832,-0.368140869,-0.158433615,0.632918619,-0.04647711,-0.69003304,0.310358717,-0.18118217,0.098575517,0.234516287,-0.191170442,0.064486406,-0.352862166,-0.476033233,-0.677757299,0
ZN0JE53-11,-1.449894862,3.313358168,0.50178537,-1.652411004,1.08363504,0.143390147,-0.345481232,3.39309091,3.107461871,1.408758666,2.730443347,-0.159765614,3.026354414,1.007408907,2.808377812,0.470404863,2.611099173,2.757157695,-2.591812305,-0.19078087,0.581947579,1.141209191,1.7826055,-1.172112388,0.800976262,0.879039758,-1.332649445,0.689364356,0.409725686,-0.203162184,0.64708702,0.733070979,2.745789834,-0.006952614,0.734350478,-0.974332126,-0.194070385,0.371972063,-0.14510275,1.007523692,8.62030784,1.339265917,1.653514903,0.347571297,-0.203832825,-1.660646366,2.532590606,-0.67690968,2.100263966,2.817266429,3.1703394,-0.598016424,1.534516188,0.869952811,-0.845093371,-0.777075497,0.343178222,-0.437932512,-1.097233097,0.054383525,-0.512016655,1.836518292,1.835059936,-0.799445499,1.20078533,0.561054365,0.51576696,0.533063743,0.533063743,0.150323059,0.259218417,-0.428596755,-0.435737694,-0.59139443,0.399912794,-0.59891077,-0.417286832,-0.591452221,-0.109639933,0.037175297,0.381380437,-0.782457792,-0.997048083,-0.250992855,-0.427453075,0.169989772,-0.171665211,-0.256256594,-0.320532169,-0.485709874,-0.221010895,0
ZN0JE53-12,1.012821394,-0.750250943,-0.425175552,1.76523188,0.054746981,-1.570705481,2.031541333,0.113680351,-0.717220296,-1.973401737,0.082617123,0.330957987,1.047382549,-0.419330174,-0.069965728,-1.349878454,-0.158056077,1.012234882,1.148239512,1.021499391,0.727820464,1.507741809,0.433125798,0.681002969,-0.109362125,0.642958515,0.471164841,0.381764746,0.880592855,1.986100542,0.12294415,-0.027178038,1.306891967,-0.32111011,-0.895656061,1.155347639,0.44061561,0.624387652,0.65101953,-0.79381055,0.066356977,1.779615801,1.411066873,-0.427774646,-0.555449517,-1.046233715,0.643507319,-0.653516507,-0.600760606,1.183476304,-0.450593107,-0.341679135,0.088239199,-0.582845978,-0.546582963,0.017288358,-0.681691282,-0.804284079,-0.946899894,1.197333329,-0.506271634,2.081512176,2.079988014,-0.799445499,0.597166032,0.027862295,-0.014648409,0.00019614,0.00019614,-0.505216208,-0.124931697,-0.301993313,-0.435737694,-0.675952273,0.637018996,-0.683342981,-0.417286832,-0.675986179,-0.195345429,0.099754221,1.046931746,0.18984451,-1.549029998,0.324263965,-0.78360633,-1.469586412,0.264933809,-0.052877846,-0.236113074,1.38016926,-0.180231936,0
ZN3TBJM-01,1.036394482,-0.750250943,-0.532254127,0.531992093,0.36210066,-1.533876444,1.082213338,-0.356931038,0.419576191,0.006559615,0.104665709,1.10477249,-1.209366864,-0.91418429,-0.039700547,-1.323964222,-0.230990734,1.061532589,1.046524596,-0.17479626,-0.867089115,-0.465414343,-1.053456242,0.697564204,-0.020204481,-0.413694055,2.342588965,0.860602543,-0.721816378,0.018655399,0.380690834,0.240915672,-0.633512139,0.391772655,-1.198343345,-0.729787626,-0.550802322,0.633287816,0.436755024,-0.424216938,0.914814512,1.743226445,1.478144599,1.091932453,-0.324400852,-0.504832289,1.355346372,1.773173555,1.208751759,1.086255058,0.742395559,-0.931337446,0.851058406,1.000909274,-0.842299199,2.339641469,-0.666872156,0.537525894,1.373578789,-0.849853813,-0.508308616,1.483349927,1.482264277,-0.410702702,-0.383507249,2.282927431,2.239899747,2.264218868,2.264218868,1.272479136,1.656525563,-0.152758514,-0.435737694,-0.535924163,-0.626756298,-0.534139708,-0.332985773,-0.535997621,-0.333728235,1.998832443,-0.234589732,-1.240504596,-0.233226979,1.290595145,-0.22157615,-1.96001471,-0.010696407,-0.173684551,-0.318622688,-0.4626174,0.219081311,0
ZN3TBJM-02,-0.668028361,-0.750250943,-0.637005763,-0.31436539,-0.89993143,-0.29811501,-0.006025373,-0.389923996,-0.724529342,-1.973401737,-0.298294041,-0.324685417,0.203689853,0.213092863,-0.592826718,-2.3473679,-0.742961902,-0.76464256,0.22448131,0.591197825,-0.435065835,-0.150788145,-0.442301651,0.864451782,-0.342484269,0.089660117,1.980278218,1.36600122,-0.808309747,-1.056291823,-0.104121726,0.336769827,-2.570704968,0.226212582,0.657722045,-0.146332711,-0.164294735,0.227549489,0.002355191,0.768465162,0.750714849,0.375840853,1.756972212,1.259983094,0.394841594,-1.532437703,1.839906902,1.163428699,3.250951184,0.680385796,1.937275311,-0.937056382,-0.718689876,0.711159573,-0.856614831,3.870891482,-0.001870803,0.007522144,1.197203297,-0.890416409,-0.506869311,1.420222644,1.418876105,1.763739062,-0.15275037,3.190580461,3.147707097,3.16904318,3.16904318,-0.052258438,2.311754837,-0.19634023,-0.374284058,-0.427722721,0.729892772,-0.435273691,-0.417286832,-0.427826742,0.004930206,2.120925619,0.043607707,1.112842192,-1.110979265,1.64981484,2.240309815,1.678790814,-0.727143719,-0.405527067,-0.552701016,-0.223899323,3.364225077,0
ZN3TBJM-07,-0.704992405,0.662791243,0.499433559,-0.0075688,-0.543755159,0.303057912,0.070634607,1.47258561,1.674699302,-0.50753624,1.423299509,0.281235309,0.719203529,0.571189352,0.716834946,0.978587496,1.468285972,1.111993205,-0.18241299,-0.343533832,-0.292037579,-0.548695039,-0.260786135,0.068050766,0.006436463,-1.052103083,1.076931331,1.356536163,1.013813817,-0.536167646,-0.725685133,0.420460446,1.130518492,0.522693575,0.286654772,-0.457757514,-0.851732294,0.304219116,1.43295618,0.037654165,0.409743617,0.784140794,3.406490329,1.90145084,1.242067339,-1.577560287,2.167068801,2.780793099,1.719516058,0.99089034,0.463607784,-1.17097749,-0.014356954,1.222104567,-0.857970456,1.758493794,2.21301596,0.8599047,1.165398913,-1.041266827,-0.512016655,1.240690511,1.239392194,-0.67330031,-0.456431638,3.05070383,3.003774834,3.021198165,3.021198165,0.042564987,2.233347343,-0.428596755,-0.420961347,-0.402545572,-0.683675437,-0.410940751,-0.276522089,-0.402656704,-0.260868178,1.965892043,-0.092739927,-1.046031604,-0.633847048,1.465569185,0.212560514,-0.871198942,-0.048423936,-0.244800948,-0.276250974,-0.490240163,0.136949332,0
ZN3TBJM-10,-0.361911939,3.29586879,1.547840365,-0.37689181,0.905235008,0.795404533,0.198173256,3.22523189,3.127561595,1.387333574,3.303996321,-0.117955976,3.2987932,1.719830734,1.874444313,1.218245693,3.164694559,2.054943355,0.147454219,0.844520599,-1.287672153,-0.830716108,-0.815162917,0.132984019,0.1379835,-1.53970158,0.935106638,0.580683172,0.247864718,-0.608995119,-0.108053033,0.691887361,0.458009606,-0.698914533,-0.920927794,-0.277369627,0.086340403,0.823303158,0.470426207,-0.671143294,0.371523413,1.675009143,2.393572495,1.7201654,2.515064714,-1.026608622,4.189997961,0.896425222,0.12284959,2.252582676,0.498354003,-1.013777717,-0.283746277,-0.395903737,-0.64545275,3.834946424,-0.100281609,-0.500898507,2.483385318,-0.961494747,-0.512016655,0.873953831,0.872754019,-0.120003327,-0.411446867,1.790580634,1.743299253,1.765067623,1.765067623,0.510260518,1.270452935,-0.428596755,-0.402966089,-0.164012128,-0.212302453,-0.171286557,0.519295154,-0.164190636,-0.109639933,1.282495887,0.002385941,-1.367930145,-0.340286832,2.205977535,0.968667683,-0.298460565,0.309713196,-0.32590685,-0.367108222,0.001772062,0.550171853,0
ZN3TBJM-11,0.341023139,2.237756648,0.980390238,-0.550374217,-0.375990957,0.168647303,-0.566570597,2.450346405,2.565189893,0.328460608,2.512463281,0.47744034,2.048191338,0.877944671,1.612266198,0.853201905,2.346797331,1.071889033,0.00729125,0.901401258,-0.678841356,-0.731346584,-0.523123683,0.58946922,0.006072137,-1.967868396,1.56535245,0.653350098,0.979116978,1.108162552,-0.061002754,0.241298584,0.552938624,-0.501703332,0.15646402,-1.315445834,0.002049979,0.921157242,0.636105669,-0.77144475,0.152854898,1.472869013,0.321447269,1.604865914,3.318433557,-0.752286947,-0.324739627,1.358093856,-0.203643938,-0.806159484,-0.184458845,0.347491251,-0.157711832,-0.427734842,-0.859799577,1.346911543,0.440154718,0.81168271,1.48649526,-0.377175023,-0.508400097,0.493098415,0.508656646,-0.254840901,-0.456431638,2.884131843,2.908817602,2.925659609,2.925659609,-0.696981018,2.212522951,0.150995918,-0.401221419,-0.164391783,0.025753317,-0.165144844,-0.417286832,-0.164570184,-0.331045799,1.167954107,-0.395096091,-1.179742603,-0.219304492,1.589135887,0.088969144,-1.118248659,-0.003742511,-0.337050891,-0.203121703,-0.334422376,0.496238391,0
ZN9YTFN-01,0.19206625,-0.750250943,0.808676131,-0.839200665,-0.151232362,0.211305922,0.503098343,-0.70146354,-0.248213311,1.190814131,-0.00601379,0.457991124,-0.176321192,0.308137031,-0.191625714,0.446859177,-0.82930431,-0.321676406,0.132801155,0.596230543,-0.806470595,-0.230328964,-1.187690778,0.564610697,-0.316803585,0.137297689,-0.156716466,-0.016923902,-0.806031659,0.056050584,1.469688012,-0.038071426,-0.957673106,0.243394753,-0.177343658,2.082511262,0.063249935,0.643896561,0.555388702,-0.250405004,-1.057300426,-0.909913374,0.404661541,-1.538770578,-0.370898101,1.089082263,-0.063652496,1.56024851,-0.449154371,0.020418674,-0.859378188,-0.48716437,-1.012502476,-0.902571674,-0.338753215,0.302378779,0.097234229,-1.88219963,0.212482729,-0.64790088,-0.440939701,-0.886712847,-0.878436812,-0.226769664,-0.138405558,2.330852551,2.367855103,2.340280563,2.340280563,1.349441085,1.814309214,2.817272343,-0.423322553,-0.273311077,-0.85741832,-0.271554405,6.164594565,-0.273458713,-0.30218788,0.117507875,-0.60821061,-0.789524977,-0.440006454,-0.383304327,-0.720193302,-1.416080365,-0.721532917,-0.483612938,-0.416485356,-0.531706326,-0.908817788,0
ZN9YTFN-09,-0.845251732,1.33511012,-0.515115429,-0.790689272,-0.37420854,0.19860253,-0.356832214,1.662861807,1.656700304,0.768204423,1.251865917,-0.145806944,1.106904541,0.141938635,1.013200046,0.686198091,1.538794303,1.503101498,-0.373627322,-1.692639474,0.708375127,-0.608204351,-1.381800142,0.059111699,-0.327218987,-0.809629254,-1.062982567,0.177883725,-0.409296105,-1.318353897,0.363165326,0.450210864,1.454826702,-0.230484458,-2.207430551,-0.408920763,-1.46822967,0.580225737,0.364248857,1.046885672,-0.095914174,-0.280322222,-0.860723558,-1.110022326,-0.14731757,-0.170887616,0.50344334,-0.045389934,-0.337195859,-0.297967639,-0.315462679,-1.031231312,-0.494725923,-0.574508589,0.487986853,0.864465368,-0.681781573,-1.467388123,-0.281149159,-1.116252788,-0.505244056,-0.742673554,-0.743439138,-0.799445499,-0.168008615,0.466957998,0.449035612,0.451195087,0.451195087,-0.606670626,0.192666887,-0.428596755,-0.435737694,-0.465785124,-1.002431222,-0.473963901,-0.263313999,-0.465878394,-0.157458115,0.526711822,-0.417326689,-0.2146174,-0.403575662,0.433585006,-0.890649567,-0.631872571,-0.537713852,-0.334466592,-0.257976025,-0.061382601,-1.014738173,0
ZN9YTFN-11,-0.884682315,-0.750250943,-0.730069304,-1.827206063,-3.645094035,-0.158615774,-1.162899088,-0.325016073,0.348159695,-0.61231734,-0.930092594,-0.461308395,-1.209366864,0.44504506,-1.460070443,-0.953528413,-1.781529041,-0.161272908,0.138544011,-0.508983831,0.188878343,-0.377835737,0.224456018,-0.329294905,-0.207191608,-0.275843866,1.027500373,-0.125901372,0.373144897,1.35149319,-1.732383354,1.895132284,-0.161301448,-0.662391391,0.603119239,1.510268981,-0.358544301,1.191994072,0.83987306,-0.560405354,-0.430311896,1.255508825,-0.712745746,-0.95349195,-0.22559638,0.263539435,0.503617804,3.223862735,-0.479029787,0.184985303,-0.053759143,-1.193204374,-0.703212461,-0.707381739,-0.569498945,0.961902555,-0.681801365,-1.525234661,1.479653811,-0.952855335,-0.508918491,-0.555679273,-0.556495084,-0.330906276,-0.273883716,0.990184677,1.006715739,1.021806663,1.021806663,0.296247635,0.685683997,-0.428596755,-0.435737694,0.383110183,-0.787088918,0.381513843,-0.276522089,0.382777136,-0.266766677,-0.427026223,-0.339633482,-0.981100197,-1.31462672,-0.791595648,-0.003630702,-1.469586412,-1.15009481,-0.43177524,-0.400099593,-0.670616815,-0.926092266,0
ZN9YTFN-6011,0.29049725,1.064102295,-0.961452695,0.541359216,-0.008559633,-1.204345803,0.647262292,-0.050037998,-0.08918079,-0.586738429,0.538795807,-0.602340027,-0.431760736,0.214910537,0.030224241,0.476855869,0.136411793,0.345429278,0.543587753,-0.250321024,-0.255937551,0.247904766,-0.605641391,1.175952722,-0.154347778,0.083566126,-0.141559797,0.417939223,-1.314084216,0.720605793,0.356821627,0.00919396,0.375395628,0.09135566,-0.254953595,1.689698461,0.177523446,1.162316256,0.577957117,-0.127158896,-0.626703286,0.3980964,0.80556341,-1.155326459,-0.444727749,1.075580278,-0.392050412,1.497894572,-0.602318227,-0.221981219,-0.478990044,-0.478736546,-0.329655385,-0.871878765,-0.137205302,0.533538384,-0.681791781,-1.548441055,0.282698196,-0.674667888,-0.406518058,-0.892964437,-0.893014823,-0.654949562,1.088612896,1.17238897,1.632346953,1.181195131,1.181195131,3.375853766,1.139223227,-0.026628183,-0.435737694,-0.650958944,-1.039532881,-0.635763209,4.520751656,-0.650999909,-0.381040672,-0.126423891,-0.432071164,-0.829504677,-1.598719174,-0.923280944,0.060476884,-2.17226192,-1.051580159,-0.462421352,-0.57670046,-0.922762644,-0.654780638,0
