SampleID,Deseq_AHNAK,Deseq_HLA-E,Deseq_RPL3,Deseq_UBC,Deseq_RPS20,Deseq_IQGAP1,Deseq_LCP1,Deseq_RPS24,Deseq_RPL23,Deseq_EEF2,Deseq_SNORD17,Deseq_ANXA6,Deseq_RMRP,Deseq_RPL6,Deseq_PSAP,Deseq_TMSB10,Deseq_EEF1A1,Deseq_RPL32,Deseq_ANXA1,Deseq_LYZ,proteome_HV313,proteome_APOE,proteome_CAPZB,proteome_CLU,proteome_IGHG4,proteome_A2M,proteome_CFHR2,proteome_IL1RAP,proteome_IGHA2,proteome_HPR,proteome_PROZ,proteome_HP,proteome_PLTP,proteome_LV743,proteome_C6,proteome_CD14,proteome_CAMP,proteome_SAA1,proteome_KV320.1,proteome_FCN2,metabolome_nRPLC_463.3428_11,metabolome_nRPLC_437.3271_10.7,metabolome_nRPLC_393.3013_10.7,metabolome_nRPLC_461.3269_10.7,metabolome_nRPLC_445.3323_11,metabolome_nRPLC_507.3686_10.6,metabolome_nRPLC_389.2702_10.4,metabolome_nRPLC_439.3427_10.9,metabolome_nRPLC_445.3324_11.4,metabolome_nRPLC_453.3223_9.8,metabolome_nRPLC_435.3115_10.4,metabolome_nRPLC_399.3268_11.1,metabolome_nRPLC_473.3632_11.4,metabolome_nRPLC_377.2696_10.5,metabolome_nRPLC_351.254_10.3,metabolome_nRPLC_299.2228_9.3,metabolome_nRPLC_313.2385_10.3,metabolome_nRPLC_155.0713_4.9,metabolome_nHILIC_277.2171_1,metabolome_pHILIC_188.128_8,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_class_Betaproteobacteria,nares_genus_unclassified_Neisseriaceae,nares_phylum_Proteobacteria,nares_family_Staphylococcaceae,nares_genus_Staphylococcus,nares_order_Bacillales,gut_genus_unclassified_Porphyromonadaceae,gut_genus_Clostridium.IV,nares_family_Comamonadaceae,gut_genus_Dorea,gut_genus_Ruminococcus,gut_family_Porphyromonadaceae,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,IL5,IL2,IL12P40,LEPTIN,PDGFBB,CHEX4,GCSF,MIP1B,IFNB,CD40L,IP10,CHEX1,RESISTIN,label
ZMBVNFM-04,0.034462432,-0.432160203,0.441463654,0.121813171,-0.311426284,0.122610942,-0.265929567,0.15534523,0.483994326,-0.258564291,-0.446283719,-0.704004808,0.092662072,-0.640252789,-0.011564664,0.234253419,0.290365325,0.536619944,-0.237396584,0.489889897,0.023745787,0.616370294,-1.343801762,0.967187649,-1.247733285,0.311648199,-0.250729839,-0.049795811,2.030548969,0.632135794,0.133349074,-0.302200352,2.816227866,0.457408216,0.53109543,0.577341236,-0.696386786,0.033724718,-0.875912818,0.568396137,0.448283929,0.505770475,2.90E-05,0.261219936,0.00089579,0.538607962,-0.287491914,0.981492653,0.759408641,0.479562946,-0.321806103,-0.148346348,-0.059679759,-0.147370816,-0.665317116,-0.810279526,-1.464193808,-0.547401663,-0.427708654,0.274170592,-0.464872123,-0.464872123,-0.476205772,-0.438749863,-0.531467298,-0.707801408,-0.707946453,-0.71411091,-0.420280625,-0.331959694,-0.298821619,1.630793892,0.020570652,0.676738383,-0.422467598,-0.811210861,-0.810594207,0.436760536,-0.023253904,-0.232912641,-0.647237762,-1.35745947,5.615370168,0.879488392,-0.522194843,0.013087273,-0.458151121,-0.505766823,0.040916433,0.357279353,-0.79036071,0
ZMBVNFM-07,-1.154393064,-0.642076064,-0.789319044,-0.028589093,-0.78479483,0.199151418,-1.170449183,-0.138357085,-0.809730614,-0.353889547,-0.446283719,-0.012978892,-0.629997671,0.144164125,-0.754692109,-0.384374818,-0.405556688,-0.09206041,-0.816345874,-0.337954698,-0.569974964,0.203955088,0.563321478,1.302151157,-0.976883854,1.062270695,-1.464192373,0.956373941,1.02297293,-0.482189972,-0.066789032,-0.331599506,0.093396398,0.598097485,-0.543270003,0.364478799,1.025212177,0.00117748,-0.500698017,0.521404663,-0.073237007,0.110308215,-0.466684288,-0.275221198,-0.146337549,0.06290637,-0.5835806,-0.190452613,0.259081249,0.078950723,-0.668620766,-0.239849648,-0.630066847,-0.647593297,-0.657398378,-0.871421873,-1.179666346,-0.595703967,-0.7607935,-0.052036926,-0.466311699,-0.466311699,-0.477612423,-0.438929604,-0.542137452,-0.999494389,-0.999551886,-1.005904141,-0.433045078,-0.473748226,-0.428596755,-0.557134207,-0.335906571,-0.550442949,-0.449039464,-1.035106,-1.035212573,-0.289310061,-0.116146728,-0.307391667,-0.916514327,-1.405610781,0.681335515,0.234516287,-0.660679672,-0.562059449,-0.49447342,-0.493874238,-0.834418121,-0.043780323,-1.182167905,0
ZMBVNFM-10,-0.443918879,0.004987746,0.041560217,-0.885036076,-0.117884748,-0.012941232,-0.573124437,-0.096659242,-0.809730614,-0.052135638,-0.446283719,0.012223572,-0.444162127,-0.640252789,-0.157461674,-0.008843472,-0.382208109,-0.416834727,-0.000687289,0.328146671,-1.300479634,0.533719616,1.024113767,-0.463003454,-1.167721432,0.430130258,-0.237560431,0.579436221,1.084719489,0.136510889,-0.514765743,-0.594027011,0.218789303,0.045981879,0.04520112,-0.371431257,1.391455687,-0.745362181,0.288222763,0.55521551,-0.16054967,0.012255455,-0.307311655,-0.074339011,-0.452399336,0.136955809,-0.355297912,-0.015139032,-0.169494157,0.296722584,-0.319931365,-0.415038922,-0.58933469,-0.359943656,-0.239364359,-0.251876753,-1.495735018,-0.463597064,-0.540039215,0.470310672,-0.466311699,-0.466311699,-0.479787413,-0.438929604,4.694981206,-0.98084172,-0.980893948,-0.985219871,-0.435737694,-0.444255042,-0.428596755,-0.105874354,-0.28547734,0.117026161,-0.456431638,-0.970885517,-0.970181042,0.376323055,0.145423216,-0.123789529,0.136201638,-1.321263563,0.128350733,0.439331802,0.21951231,0.225027935,-0.425029558,-0.231221696,0.307908965,3.139781673,-0.572099447,0
ZN0JE53-04,-0.32655802,-0.409202334,-0.359350975,0.198492737,-0.78479483,-0.975341387,-0.190907146,-0.361735869,0.117128092,-0.078925589,-0.446283719,0.212977415,-0.303006245,-2.41E-05,-0.04174753,-0.481471806,-0.523234555,-1.041273562,-0.174043729,-0.701201846,-2.03528108,0.110993551,0.092739999,-1.445313605,0.055828146,-1.69925372,1.621730043,-0.505649441,-0.373120383,1.295832014,1.463536832,0.230158691,0.410953631,0.166972067,0.661265446,0.004846214,-0.818008022,1.179549443,2.061261022,0.552369925,0.195948288,0.392766681,0.777377619,0.735947577,-0.038264297,0.830300412,1.342217878,0.252249449,-0.389261071,0.636415576,0.447992655,-0.127195748,-0.085166555,1.112980262,2.097083037,0.024106617,-0.030026544,-0.388590645,0.229885117,1.514224323,-0.436889882,-0.436889882,-0.446407802,-0.409931468,-0.337364838,-0.709457665,-0.709433216,-0.715947422,-0.435737694,-0.01251668,-0.407319976,-0.095663869,-0.778273676,-0.559013509,5.866390269,2.408392935,2.410005331,1.199744736,-0.023253904,-0.069058783,0.538614801,0.244733541,0.788174848,1.201974442,-0.199063574,0.367850671,0.550801633,-0.25602255,-0.220781526,1.110243745,-0.425551996,0
ZN0JE53-07,0.577710846,0.278244264,-0.668828737,0.344927598,-0.319642422,-0.266340449,0.32366981,-0.485404777,0.271795158,0.297088179,-0.446283719,-0.704004808,-0.115105591,-0.640252789,0.504392496,-0.500687892,0.125338986,-0.605743742,0.124913999,-0.084800998,-1.03139033,1.071532786,0.916133118,0.077169684,0.580129694,-1.163391857,-2.432601109,0.443678021,1.148010453,-0.171002385,1.203370483,-0.086850856,0.036737959,1.042628211,0.19207729,-0.393885021,1.724242047,0.256328124,2.806377892,0.447432392,-0.22646687,-0.091109994,0.171066859,0.057340466,-0.285207875,-0.112607952,0.413062284,-0.153533371,-0.336601177,0.091772656,0.081303356,-0.140224037,-0.361508029,0.205203757,0.765533273,0.057538296,-0.489338046,-0.417739919,0.17030639,1.135457361,-0.119838761,-0.119838761,-0.134980254,-0.094118537,-0.219311203,-0.353188263,-0.353063154,-0.360942522,-0.435737694,-0.455627074,-0.428596755,0.221153269,-0.78366457,0.456044181,3.948577216,1.604829467,1.606225967,-0.367926344,0.139308538,-0.20312103,0.212375886,0.97778611,0.156851517,0.879488392,-0.245225184,0.257659009,0.048343162,-0.31038865,-0.545647959,0.38855977,-0.740973249,0
ZN0JE53-09,-1.117730536,-0.760274688,-1.024675958,-0.141230944,-0.78479483,-0.609599209,-0.814867094,-0.878030405,-0.378774037,-0.87897862,0.194178523,-0.704004808,-0.473405384,-0.640252789,-0.542160078,-0.65467059,0.140742782,-0.669550698,-0.3307916,-0.531952262,-0.639775057,1.393863459,0.623148726,1.370216061,0.472766768,-0.137098312,-1.060338396,0.683667196,1.488578294,-0.134202936,1.052482378,0.345562656,-0.413319385,1.46578303,0.441572703,0.022216277,-0.552573038,0.911043944,-0.199705986,0.571380715,-0.050165987,-0.079937788,0.396078535,0.266601117,-0.009059624,-0.198251649,0.670190278,-0.186184174,-0.215602735,0.159049363,0.160498368,0.352536296,-0.027649178,0.859729649,0.975177001,-0.256429804,0.247006217,-0.361743867,0.559142444,1.750546435,-0.127446834,-0.127446834,-0.140231318,-0.099858402,-0.241507127,-0.368140869,-0.368019985,-0.375618844,-0.435737694,-0.499830135,-0.372563499,1.074180286,-0.338349385,-0.922267981,3.176448732,2.171207903,2.172756574,-0.417286832,-0.04647711,-0.158433615,-0.18118217,0.632918619,0.098575517,0.234516287,-0.476033233,-0.191170442,0.064486406,-0.352862166,-0.69003304,0.310358717,-0.677757299,0
ZN0JE53-11,2.611099173,3.396584835,2.949829152,3.175075255,2.48048385,2.637099852,2.492940566,2.511356115,2.73478679,2.840567566,4.263677135,2.802742689,3.071708673,2.99645983,2.73562763,2.544658018,2.523111763,2.40713845,1.84758406,2.213374353,-0.868604419,1.744882263,-1.281159048,1.478220802,0.371972063,0.248021061,0.64708702,-1.332649445,1.13633515,0.581947579,1.141209191,1.702808905,1.538266088,1.173587824,2.029969371,0.464344163,-0.000994765,0.689364356,1.628913561,-2.203059989,-0.17930038,-0.090584217,0.123948802,0.171285539,-0.135735077,-0.205850808,0.399991889,-0.269667968,-0.204663883,-0.062816476,0.048965698,0.07890304,-0.076978891,0.419111513,2.185000863,-0.271375703,-0.108598011,-0.203832825,-0.636299077,0.457753925,0.533063743,0.533063743,0.51576696,0.561054365,0.259218417,-0.591452221,-0.59139443,-0.59891077,-0.435737694,-0.512016655,-0.428596755,0.150323059,-0.799445499,0.399912794,1.20078533,1.835059936,1.836518292,-0.417286832,0.381380437,-0.109639933,-0.250992855,0.037175297,-0.427453075,0.169989772,-0.485709874,-0.171665211,-0.256256594,-0.320532169,-0.782457792,-0.997048083,-0.221010895,0
ZN0JE53-12,-0.158056077,0.070294191,-0.209209866,-0.885036076,-0.157505256,-0.06112957,0.12929676,-0.81707069,-0.128796755,-0.376417115,-0.446283719,0.36173866,-0.176436484,-0.640252789,-0.441795254,0.088320799,0.560799808,0.129930376,0.958482547,0.713294285,-1.458061403,1.883217158,-0.060380272,-0.576599585,0.624387652,-1.342987451,0.12294415,0.471164841,-0.878852467,0.727820464,1.507741809,0.433896555,-0.137877277,0.847359707,0.248838294,-3.480020636,0.76775405,0.381764746,2.115035355,0.514541212,0.025641779,0.045741417,0.189227933,0.148299647,0.090832547,-0.081640587,0.486042994,0.030386934,-0.088159036,0.190016558,-0.108148261,0.281757501,-0.077488296,0.569683155,0.087909068,-0.270888955,0.095462096,-0.555449517,-0.16110712,1.71423781,0.00019614,0.00019614,-0.014648409,0.027862295,-0.124931697,-0.675986179,-0.675952273,-0.683342981,-0.435737694,-0.506271634,-0.301993313,-0.505216208,-0.799445499,0.637018996,0.597166032,2.079988014,2.081512176,-0.417286832,1.046931746,-0.195345429,0.324263965,0.099754221,-0.78360633,-1.469586412,1.38016926,0.264933809,-0.052877846,-0.236113074,0.18984451,-1.549029998,-0.180231936,0
ZN3TBJM-01,-0.230990734,-1.25216251,0.00672867,-0.885036076,-0.141208615,-0.382436367,-1.170449183,-0.408894378,0.290944734,-0.086397804,-0.446283719,-0.704004808,-0.196691204,0.144338696,-0.18824081,-0.384125245,0.423760124,-0.0918828,-0.816345874,0.375149585,0.285842365,-1.093587363,0.427507382,-1.609661877,0.633287816,-1.109077741,0.380690834,2.342588965,0.36845822,-0.867089115,-0.465414343,-0.745159357,-0.462862318,-0.230628943,0.111331147,0.270750476,-1.307562719,0.860602543,1.206911855,1.541009636,-0.328133921,-0.271467348,-0.353280182,-0.435022183,-0.424733965,-0.623888916,-0.87192072,0.497887068,-0.47309109,-0.438762248,-0.100486196,-0.245696216,-0.388816706,0.704017917,0.562102046,0.530692657,0.165155314,-0.324400852,-0.263150562,-0.257545581,2.264218868,2.264218868,2.239899747,2.282927431,1.656525563,-0.535997621,-0.535924163,-0.534139708,-0.435737694,-0.508308616,-0.152758514,1.272479136,-0.410702702,-0.626756298,-0.383507249,1.482264277,1.483349927,-0.332985773,-0.234589732,-0.333728235,1.290595145,1.998832443,-0.22157615,-1.96001471,-0.4626174,-0.010696407,-0.173684551,-0.318622688,-1.240504596,-0.233226979,0.219081311,0
ZN3TBJM-02,-0.742961902,-0.078494268,-0.220917928,-0.362012283,-0.165693002,-0.071174366,-1.170449183,0.196331767,-0.809730614,-0.017893505,-0.446283719,-0.704004808,-0.515537466,-0.640252789,-1.331712948,-0.303403006,-0.429774981,0.698689725,-0.816345874,-1.437829193,-0.809959938,-0.521819977,0.804409688,-0.560404478,0.227549489,-1.5606273,-0.104121726,1.980278218,-2.739393167,-0.435065835,-0.150788145,0.02223354,0.064808829,-0.897185598,0.271118402,0.540834982,0.403767562,1.36600122,0.967110537,1.51294922,-0.53032963,-0.367951468,-0.180197378,-0.428979251,-0.819489317,-0.449365594,-0.845123245,0.413214151,-0.953605762,-0.683507823,-0.333402307,-0.561226382,-0.82428345,0.434344284,0.818932276,0.350291391,-0.190486993,0.394841594,-0.547465252,0.017497318,3.16904318,3.16904318,3.147707097,3.190580461,2.311754837,-0.427826742,-0.427722721,-0.435273691,-0.374284058,-0.506869311,-0.19634023,-0.052258438,1.763739062,0.729892772,-0.15275037,1.418876105,1.420222644,-0.417286832,0.043607707,0.004930206,1.64981484,2.120925619,2.240309815,1.678790814,-0.223899323,-0.727143719,-0.405527067,-0.552701016,1.112842192,-1.110979265,3.364225077,0
ZN3TBJM-07,1.468285972,1.349671799,1.670997995,1.499660264,1.521303127,1.556624562,1.049874695,1.413815386,1.267225828,1.640866608,0.883289987,1.45130024,1.695769343,1.420592064,1.167004484,1.262050414,1.24870358,1.696378873,0.887307602,1.084645702,1.064859543,-0.882935304,-0.41765113,0.286270872,0.304219116,-0.05126769,-0.725685133,1.076931331,0.938585373,-0.292037579,-0.548695039,0.063537728,-0.525338291,0.992852101,-0.523618941,0.530050728,0.127415961,1.356536163,-0.71375694,0.12288059,-0.667029716,-0.272716127,-0.627145146,-0.577775497,-0.96294012,-0.537854274,-0.990449359,0.635042827,-1.079479102,-0.689883361,-0.263263617,-0.779751447,-1.068697238,0.583912402,0.76542035,0.385276875,0.469306315,1.242067339,-0.147860895,-0.218945458,3.021198165,3.021198165,3.003774834,3.05070383,2.233347343,-0.402656704,-0.402545572,-0.410940751,-0.420961347,-0.512016655,-0.428596755,0.042564987,-0.67330031,-0.683675437,-0.456431638,1.239392194,1.240690511,-0.276522089,-0.092739927,-0.260868178,1.465569185,1.965892043,0.212560514,-0.871198942,-0.490240163,-0.048423936,-0.244800948,-0.276250974,-1.046031604,-0.633847048,0.136949332,0
ZN3TBJM-10,3.164694559,3.26595145,3.356451962,3.371469411,3.540483372,3.266249493,3.26531761,3.042652588,3.479793698,3.294440559,3.424880339,3.478595598,3.243763132,3.322459284,3.177726036,3.143786119,3.257689073,3.212962648,3.531655283,2.950197225,0.162360016,-0.831705127,-0.852255119,-1.524720065,0.823303158,-1.469266753,-0.108053033,0.935106638,0.29226693,-1.287672153,-0.830716108,0.337703643,-0.556628674,-0.367038041,-0.277073152,0.577898112,0.812293639,0.580683172,0.225536979,0.468529154,-0.690311301,-0.261528362,-0.630694758,-0.753925194,-1.085025376,-0.676707355,-0.758528677,0.386384459,-1.236276676,-0.788620254,-0.319619437,-0.774643914,-1.175862589,0.554984662,0.022114066,0.018877921,0.92226088,2.515064714,-0.479519674,-0.257025289,1.765067623,1.765067623,1.743299253,1.790580634,1.270452935,-0.164190636,-0.164012128,-0.171286557,-0.402966089,-0.512016655,-0.428596755,0.510260518,-0.120003327,-0.212302453,-0.411446867,0.872754019,0.873953831,0.519295154,0.002385941,-0.109639933,2.205977535,1.282495887,0.968667683,-0.298460565,0.001772062,0.309713196,-0.32590685,-0.367108222,-1.367930145,-0.340286832,0.550171853,0
ZN3TBJM-11,2.346797331,2.463979852,2.669297676,2.324931537,2.420888814,1.817632545,2.291271445,2.01387308,2.803504305,2.348953021,2.02036187,1.651445591,2.513821759,2.840730886,2.25963754,2.326037285,2.393536273,2.577583368,1.645314827,1.685216759,0.306414587,0.015822419,-0.37325308,-0.7670929,0.921157242,-0.752808933,-0.061002754,1.56535245,0.560684804,-0.678841356,-0.731346584,0.308677578,0.473090326,-0.322883402,0.227043766,1.221858252,0.100515945,0.653350098,0.080139668,0.337450169,-1.204682147,-0.973276415,-1.087971314,-1.160918521,-1.309161163,-0.968892884,-1.102555038,-0.55231897,-1.444997102,-1.067897657,-1.023376981,-0.898122701,-1.335352498,-0.616911045,-0.294568127,-0.175698855,0.67738552,3.318433557,0.483289643,-0.986009579,2.925659609,2.925659609,2.908817602,2.884131843,2.212522951,-0.164570184,-0.164391783,-0.165144844,-0.401221419,-0.508400097,0.150995918,-0.696981018,-0.254840901,0.025753317,-0.456431638,0.508656646,0.493098415,-0.417286832,-0.395096091,-0.331045799,1.589135887,1.167954107,0.088969144,-1.118248659,-0.334422376,-0.003742511,-0.337050891,-0.203121703,-1.179742603,-0.219304492,0.496238391,0
ZN9YTFN-01,-0.82930431,-0.774572333,-1.403831139,-0.120052999,-0.222022263,-0.975341387,-1.170449183,-0.717547724,-0.1988311,-0.106924863,-0.446283719,-0.704004808,-0.28087027,-0.640252789,-1.331712948,-0.529931085,-1.045750991,-0.514340388,-0.816345874,-1.437829193,0.675567886,0.257396601,0.865067191,-1.827713648,0.643896561,0.667812909,1.469688012,-0.156716466,-0.177355431,-0.806470595,-0.230328964,-1.072826686,-0.65001425,-0.260146294,0.275331477,0.049442358,-1.196138514,-0.016923902,0.86173254,1.848550209,-0.531814634,-0.706962853,-0.721064377,-0.696411297,-0.650800191,-0.647700856,-0.696511881,-0.958704378,-0.239407482,-0.620594861,-0.964367398,-0.607850701,-0.212755253,-0.531255184,-0.524211296,-0.763806307,-0.463268719,-0.370898101,0.516729793,-0.706634973,2.340280563,2.340280563,2.367855103,2.330852551,1.814309214,-0.273458713,-0.273311077,-0.271554405,-0.423322553,-0.440939701,2.817272343,1.349441085,-0.226769664,-0.85741832,-0.138405558,-0.878436812,-0.886712847,6.164594565,-0.60821061,-0.30218788,-0.383304327,0.117507875,-0.720193302,-1.416080365,-0.531706326,-0.721532917,-0.483612938,-0.416485356,-0.789524977,-0.440006454,-0.908817788,0
ZN9YTFN-09,1.538794303,1.66611839,1.83617817,1.672632626,1.245515347,0.782143507,1.160765728,1.393983587,0.923362018,1.560741415,2.038058219,1.344785211,1.793426412,1.512178975,0.820802543,1.178639284,0.97430824,1.206163315,1.136311493,0.406766168,1.344785708,0.892543447,0.478465774,-0.360926335,0.580225737,1.608501801,0.363165326,-1.062982567,-0.053130101,0.708375127,-0.608204351,0.605586213,0.749666474,0.55634926,0.966495703,0.516654342,-0.570348748,0.177883725,0.377561578,-0.374181953,-0.056602397,-0.216519217,-0.313819133,-0.349245924,-0.373915947,-0.183503955,-0.761578623,-0.466492936,-0.244765641,-0.167181432,-0.613623814,-0.180935192,-0.421524366,-0.55496748,-0.652075305,-0.778899829,-0.332295504,-0.14731757,0.061972963,-0.600434542,0.451195087,0.451195087,0.449035612,0.466957998,0.192666887,-0.465878394,-0.465785124,-0.473963901,-0.435737694,-0.505244056,-0.428596755,-0.606670626,-0.799445499,-1.002431222,-0.168008615,-0.743439138,-0.742673554,-0.263313999,-0.417326689,-0.157458115,0.433585006,0.526711822,-0.890649567,-0.631872571,-0.061382601,-0.537713852,-0.334466592,-0.257976025,-0.2146174,-0.403575662,-1.014738173,0
ZN9YTFN-11,-1.781529041,-0.467588159,-0.566701215,0.222170987,-0.78479483,-0.975341387,-0.385365867,-0.037910904,-0.809730614,0.10392846,-0.446283719,-0.704004808,0.026743995,0.428332967,-0.15640711,0.123505435,-0.173635027,-0.220553318,-0.816345874,-0.681616978,0.745981845,0.447555893,-0.392155524,-1.448638552,1.191994072,1.16549849,-1.732383354,1.027500373,-0.287417513,0.188878343,-0.377835737,-0.500366032,-0.155240648,0.087114034,0.006950301,-0.742730283,1.385173899,-0.125901372,-0.061246953,0.584441743,-0.047852763,-0.069446941,-0.573246043,-0.231559431,-0.371368481,-0.410239049,-0.74334294,0.029648558,-0.176559983,-0.252053679,-0.802598125,-0.343333977,-0.313662972,-0.305723176,-0.884485958,-0.479747237,0.343982685,-0.22559638,-0.315140959,-0.720648537,1.021806663,1.021806663,1.006715739,0.990184677,0.685683997,0.382777136,0.383110183,0.381513843,-0.435737694,-0.508918491,-0.428596755,0.296247635,-0.330906276,-0.787088918,-0.273883716,-0.556495084,-0.555679273,-0.276522089,-0.339633482,-0.266766677,-0.791595648,-0.427026223,-0.003630702,-1.469586412,-0.670616815,-1.15009481,-0.43177524,-0.400099593,-0.981100197,-1.31462672,-0.926092266,0
ZN9YTFN-6011,0.136411793,-0.046547328,0.06324773,-0.309209136,-0.78479483,0.660861889,-0.217573385,-0.07093046,-0.370938602,-0.154637247,-0.446283719,0.841806585,-0.116040816,-0.640252789,-1.331712948,0.017366574,-0.157245319,-0.403075851,-0.321963497,0.257459825,1.324794343,0.742393845,0.458578754,-1.041014988,1.162316256,0.92695512,0.356821627,-0.141559797,0.458436015,-0.255937551,0.247904766,-0.757103027,0.808764398,-0.16406741,0.312447705,0.179633517,-0.445457134,0.417939223,-3.105082962,-1.300811408,0.118787531,-0.047739959,-0.278393815,-0.346780169,0.121222527,-0.282009057,-0.572655223,-0.237851851,0.380306643,-0.058502979,-0.717071105,-0.061408091,0.364655734,-0.46382631,-1.047485435,-0.665443756,-0.088383666,-0.444727749,-0.309323212,-0.679626289,1.181195131,1.181195131,1.632346953,1.17238897,1.139223227,-0.650999909,-0.650958944,-0.635763209,-0.435737694,-0.406518058,-0.026628183,3.375853766,-0.654949562,-1.039532881,1.088612896,-0.893014823,-0.892964437,4.520751656,-0.432071164,-0.381040672,-0.923280944,-0.126423891,0.060476884,-2.17226192,-0.922762644,-1.051580159,-0.462421352,-0.57670046,-0.829504677,-1.598719174,-0.654780638,0
ZN9YTFN-6021,-0.545827167,0.361702043,-0.596685094,0.320622216,0.060351248,0.196298609,0.577378239,-0.267651225,-0.246457003,-0.39757329,-0.446283719,-0.146733366,-0.400954397,-0.007667043,0.170092948,-0.38802836,-1.045750991,-0.026613172,-0.816345874,0.528989307,2.054064566,0.024427291,1.72470524,1.827215711,1.876044656,1.756344762,-0.447358655,-1.025825849,0.88049899,1.196833305,0.102064136,0.153093522,3.057045326,0.927988126,1.125618232,-4.582727562,1.471285681,0.376600735,-1.317273606,0.742598497,0.103965868,0.162377609,-0.154535867,-0.174972517,-0.261638703,0.043147811,-0.668499209,0.708867428,-0.188002296,-0.130560472,-0.035782071,-0.31665417,-0.36515517,-0.268581882,-0.759431059,-0.222136545,3.105823226,-0.488220604,-1.128616069,-0.718065897,5.054841905,5.054841905,5.02055357,5.081469245,3.81256789,-0.741449234,-0.741433823,-0.723498044,-0.435737694,-0.50697299,-0.428596755,-0.98158073,-0.740739687,-1.03894245,-0.43992911,-1.037888459,-1.037201985,-0.417286832,-0.099295509,-0.066787184,-0.843576686,-0.008082675,0.733606535,1.224003034,0.573302608,-0.740363422,-0.465207363,-0.522361731,-0.594270249,-0.167454909,-0.487389585,0
ZN9YTFN-6031,2.255458972,2.323390025,1.811391612,2.026306758,2.494471351,2.358373318,2.042044718,1.807738049,1.683262577,1.727096281,2.726443144,2.533182978,1.795483158,1.758467355,1.824202842,1.645092362,2.012660097,2.148995846,2.149043589,1.656526627,1.124062419,0.31105071,-0.928327157,0.808200387,0.752698905,1.539055294,-2.3607372,-0.832366073,-0.425210462,0.493584542,0.180190654,0.019329726,0.48991106,0.152631077,-0.624750016,0.40837893,0.697546851,1.044472097,0.149596618,-0.10540835,-0.308346067,-0.321752574,-0.499931717,-0.521713201,-0.436644917,-0.412803602,-0.818528444,-0.382828236,-0.338316892,-0.338221967,-0.7286174,-0.448296964,-0.058965315,-0.566933444,-0.838250441,-0.791506139,1.595478876,-0.442247259,-0.551782905,-0.316213473,5.394072385,5.394072385,5.362870916,5.370932436,4.118634093,-0.818030775,-0.818037002,-0.780350626,-0.435737694,-0.512016655,-0.204284001,-0.694418027,-0.770277552,-1.01856724,-0.395149322,-0.962983984,-0.962277385,-0.386921812,-0.533752614,-0.366756423,-0.680702767,-0.442670954,-0.416768478,-1.469586412,-1.208527917,-1.176962442,-0.505604511,-0.517995227,-1.064739105,-1.414005069,-1.040536443,0
ZNDMXI3-01,0.490606294,0.751104165,0.700543304,0.823773023,0.706640118,-0.030028732,0.165369583,0.404745919,0.304137926,0.582677361,0.783773522,0.397994497,0.658463902,0.61067988,0.644274047,0.564396584,-0.024814352,0.165360724,-0.017948489,-0.874646706,-0.843688266,-0.957212874,-1.404550739,-0.887379397,0.158011494,-0.40065583,1.450289726,0.358379272,-1.912644895,2.224218347,0.828454589,1.023489107,0.657971065,-0.200966083,0.873187338,0.498702184,-1.31706166,-0.471200626,0.139322355,-1.189128945,0.906598125,0.894229228,1.319202176,0.740910978,0.4781608,0.930505595,0.995030317,0.266082939,0.532121681,1.747304794,0.806892623,-0.164371441,0.14603386,1.372179197,0.248254648,-0.02459842,0.114384052,-0.822705263,-0.080801625,-0.004224315,-0.465307547,-0.465307547,-0.474540964,-0.438929604,-0.049897171,1.615725807,1.61640721,1.601339578,-0.431880704,-0.238493867,0.005786527,-0.611766373,-0.799445499,-0.06059069,-0.456431638,-0.240588259,-0.239687572,-0.417286832,-0.321145946,-0.223913928,-0.483174823,-0.847645992,-0.322387865,-0.766910904,1.766792865,0.067904508,-0.346801927,-0.437457468,0.200299374,-0.216063877,-0.119721222,0
