SampleID,Deseq_FLNA,Deseq_LGALS8,Deseq_LYZ,Deseq_PRR26,Deseq_PRKAG1,Deseq_HCFC1R1,Deseq_CASC14,Deseq_LINC01271,Deseq_MNS1,Deseq_CDR1,Deseq_TM6SF1,Deseq_LOC101929680,Deseq_ZNF385A,Deseq_C9orf173,Deseq_DNMBP-AS1,Deseq_C16orf72,Deseq_HLA-DQA1,Deseq_HLTF-AS1,Deseq_DCBLD2,Deseq_RNF157,proteome_C1R,proteome_IGHA2,proteome_LPA,proteome_LV144,proteome_HP,proteome_IGHG4,proteome_APOE,proteome_SAA2,proteome_FCN2,proteome_A2M,proteome_IGJ,proteome_IGHA1,proteome_LGALS3BP,proteome_MBL2,proteome_FCGBP,proteome_MYH7,proteome_APOC4,proteome_BTD,proteome_NPHP3,proteome_SERPINF2,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_315.2539_9.7,metabolome_pHILIC_147.1128_11.2,metabolome_pHILIC_154.1225_1.6,metabolome_nRPLC_285.2071_9.2,metabolome_nRPLC_389.2702_10.4,metabolome_pHILIC_189.1233_8.4,metabolome_pRPLC_288.2172_5.1,metabolome_nRPLC_495.2962_9.1,metabolome_nRPLC_172.9914_0.9,metabolome_pRPLC_267.1228_8.3,metabolome_nRPLC_183.1025_5.1,metabolome_nRPLC_309.2073_9.4,metabolome_nHILIC_740.525_4.5,metabolome_pRPLC_315.1341_7.8,metabolome_nHILIC_74.0246_9.6,metabolome_nHILIC_528.2633_6.7,metabolome_nHILIC_188.0023_1.6,metabolome_nRPLC_431.3166_10.4,metabolome_nHILIC_130.0509_8.8,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZMBVNFM-10,-0.274331912,0.28978412,0.328146671,-0.611443941,-0.779554111,1.124081194,1.04707309,-0.365622043,1.699921206,-1.16248868,0.237988342,-0.650295827,0.058116639,-0.243816255,-0.624057555,-0.605270611,-0.650482978,-0.246551876,1.397724286,-0.478211884,-1.100033125,1.084719489,1.655449518,-0.029837213,-0.594027011,-1.167721432,0.533719616,0.285844611,0.55521551,0.430130258,-0.171428263,-0.707381444,-0.329232199,1.414896817,-0.587497443,0.850723983,0.368965613,1.711124954,-0.318198563,0.428820187,-0.713250206,-0.90227686,-0.443242561,-0.700790272,0.475393894,-0.355297912,-0.241018855,0.140899585,-0.387139864,-0.611613584,-0.453340168,0.195712603,-0.293625108,-0.161612611,-0.090468112,0.215299396,-0.917275196,0.181804814,0.994169556,0.000175691,-0.444255042,-0.970181042,-0.970885517,-0.28547734,-0.456431638,-0.438929604,-0.479787413,-0.466311699,-0.466311699,-0.105874354,4.694981206,-0.428596755,-0.435737694,-0.980893948,0.117026161,-0.985219871,0.376323055,-0.98084172,-0.123789529,-1.321263563,0.145423216,0.307908965,3.139781673,0.136201638,0.128350733,0.439331802,0.225027935,-0.425029558,-0.231221696,0.21951231,-0.572099447,0
ZN0JE53-04,0.247650509,-0.275555651,-0.701201846,0.344206441,-0.779554111,1.43007798,0.0596541,-0.608693271,-0.125982805,0.266769508,-0.394190259,-0.023944471,0.936235848,-1.408388033,0.028188437,-0.800096119,-0.755726848,-0.352374712,0.493418005,0.098337695,1.430849682,-0.373120383,-2.579432894,-0.331081349,0.230158691,0.055828146,0.110993551,1.738434551,0.552369925,-1.69925372,0.483518243,-0.437482866,-1.253726174,-1.435214325,0.759195837,0.624725317,0.109681621,-1.0586491,0.159632262,-0.615687818,0.667313357,-0.303787079,0.489158791,0.743503725,1.258324012,1.342217878,0.085134727,-0.458010178,-0.235867,-0.476713229,0.006583411,0.337766548,0.229957449,-0.011334142,2.176243858,-1.91419995,0.747051749,-0.785941016,1.582833851,-1.718431631,-0.01251668,2.410005331,2.408392935,-0.778273676,5.866390269,-0.409931468,-0.446407802,-0.436889882,-0.436889882,-0.095663869,-0.337364838,-0.407319976,-0.435737694,-0.709433216,-0.559013509,-0.715947422,1.199744736,-0.709457665,-0.069058783,0.244733541,-0.023253904,-0.220781526,1.110243745,0.538614801,0.788174848,1.201974442,0.367850671,0.550801633,-0.25602255,-0.199063574,-0.425551996,0
ZN0JE53-07,-0.079617728,-0.515532867,-0.084800998,-0.611443941,1.15148276,1.167424668,1.584271714,-1.509295357,-0.487571645,-1.16248868,-0.799151217,-0.727188592,-0.89310084,0.331410623,0.046613399,-0.15249069,-0.800288568,0.258175435,-0.189082403,-0.094391376,-1.173267506,1.148010453,-2.010254742,0.924458619,-0.086850856,0.580129694,1.071532786,1.28563506,0.447432392,-1.163391857,0.599696119,-0.247899017,1.188306241,-0.589467791,0.13317051,1.222262762,0.736486218,-0.327026708,0.635560436,0.264029615,0.483451639,0.153991254,-0.029589487,1.820504171,-0.122646318,0.413062284,0.546093291,-0.832148233,-0.238010859,0.695314429,0.43579222,-0.372151575,-0.08690433,-0.675892112,1.533440763,0.034667579,3.731037252,-0.723719149,0.942080956,0.424170687,-0.455627074,1.606225967,1.604829467,-0.78366457,3.948577216,-0.094118537,-0.134980254,-0.119838761,-0.119838761,0.221153269,-0.219311203,-0.428596755,-0.435737694,-0.353063154,0.456044181,-0.360942522,-0.367926344,-0.353188263,-0.20312103,0.97778611,0.139308538,-0.545647959,0.38855977,0.212375886,0.156851517,0.879488392,0.257659009,0.048343162,-0.31038865,-0.245225184,-0.740973249,0
ZN0JE53-09,-0.287224094,0.407837415,-0.531952262,-0.611443941,1.979251534,1.033954938,0.734926561,-0.358611678,-0.900234436,-0.643655804,-0.039594145,-0.219683189,0.604550002,0.888579763,0.549907465,-0.311772107,-0.850887734,0.500114851,-0.21638445,0.110883803,-0.175323626,1.488578294,-2.004531669,0.572191072,0.345562656,0.472766768,1.393863459,-0.288817847,0.571380715,-0.137098312,1.086955556,0.41189345,-0.892134253,-1.081193238,-0.014834592,0.817359245,0.761108782,-1.063752723,1.442761486,0.441302032,1.144423651,-0.45626313,-0.364484228,1.295990767,0.575462963,0.670190278,1.204751871,-0.618511608,-0.232649551,-0.352924398,-0.229314397,-0.307776289,5.75849007,-0.219215195,1.424530937,-0.538377482,1.339447681,-0.602421976,0.909897648,3.244922534,-0.499830135,2.172756574,2.171207903,-0.338349385,3.176448732,-0.099858402,-0.140231318,-0.127446834,-0.127446834,1.074180286,-0.241507127,-0.372563499,-0.435737694,-0.368019985,-0.922267981,-0.375618844,-0.417286832,-0.368140869,-0.158433615,0.632918619,-0.04647711,-0.69003304,0.310358717,-0.18118217,0.098575517,0.234516287,-0.191170442,0.064486406,-0.352862166,-0.476033233,-0.677757299,0
ZN0JE53-11,3.583188057,-0.442061624,2.213374353,-0.611443941,1.172741171,0.858173272,0.976034481,-1.509295357,-2.768591797,0.757310285,-0.244495189,0.024654254,1.956543648,-1.408388033,0.711899209,3.20706609,0.170055204,0.815015496,-0.942279668,1.334320928,1.007523692,1.13633515,-1.194687234,-0.14510275,1.702808905,0.371972063,1.744882263,-1.314070864,-2.203059989,0.248021061,0.058348315,0.599765709,-3.346769536,-0.076653018,-1.172112388,-0.153467529,-0.974332126,0.545857183,2.25594648,1.7826055,8.62030784,0.347571297,-0.617203262,0.317807199,0.605284125,0.399991889,2.532590606,-0.698298517,-0.302638027,0.804424724,-0.607790821,0.909025291,4.447943542,1.067591527,0.189802073,-0.479465424,5.097515165,-0.484330651,0.673861003,5.23869135,-0.512016655,1.836518292,1.835059936,-0.799445499,1.20078533,0.561054365,0.51576696,0.533063743,0.533063743,0.150323059,0.259218417,-0.428596755,-0.435737694,-0.59139443,0.399912794,-0.59891077,-0.417286832,-0.591452221,-0.109639933,0.037175297,0.381380437,-0.782457792,-0.997048083,-0.250992855,-0.427453075,0.169989772,-0.171665211,-0.256256594,-0.320532169,-0.485709874,-0.221010895,0
ZN0JE53-12,-0.386780473,-0.081156454,0.713294285,-0.611443941,-0.779554111,1.117365302,0.253758548,-1.509295357,0.95062532,0.134389763,-0.807476759,-0.322323848,1.176696314,-0.313002381,-0.398953272,0.472686177,-1.145665423,0.593111294,-0.365273027,0.085478595,-0.79381055,-0.878852467,-2.324413233,0.65101953,0.433896555,0.624387652,1.883217158,1.054862184,0.514541212,-1.342987451,0.958031426,-0.140815395,0.422046914,-0.818707589,0.681002969,1.01649522,1.155347639,0.986375135,0.636171024,0.433125798,0.066356977,-0.427774646,-0.199451713,-0.69938456,-0.054980508,0.486042994,0.643507319,-0.511387297,-0.296792632,0.009886101,0.025724666,-0.712159524,1.611073208,-0.237084801,1.479633509,0.014173023,0.345891038,3.119201477,1.590192637,1.833618146,-0.506271634,2.081512176,2.079988014,-0.799445499,0.597166032,0.027862295,-0.014648409,0.00019614,0.00019614,-0.505216208,-0.124931697,-0.301993313,-0.435737694,-0.675952273,0.637018996,-0.683342981,-0.417286832,-0.675986179,-0.195345429,0.099754221,1.046931746,0.18984451,-1.549029998,0.324263965,-0.78360633,-1.469586412,0.264933809,-0.052877846,-0.236113074,1.38016926,-0.180231936,0
ZN3TBJM-01,-0.711728884,-0.222615317,0.375149585,-0.611443941,-0.779554111,0.241996523,-0.938542689,-1.509295357,1.27030528,1.695778986,-0.473393472,1.291177324,-0.89310084,-1.408388033,0.244315495,-0.128243061,0.876653404,-0.69040003,-1.336384854,0.129669983,-0.424216938,0.36845822,0.309499103,0.436755024,-0.745159357,0.633287816,-1.093587363,0.830237271,1.541009636,-1.109077741,-0.662694886,1.256904522,-0.450489308,0.193487854,0.697564204,-2.145265528,-0.729787626,1.025350345,-0.62575778,-1.053456242,0.914814512,1.091932453,-0.027488769,0.295244745,0.989473006,-0.87192072,1.355346372,0.242563646,-0.254830291,-0.340187918,1.40017012,0.439606716,-0.197442667,0.595632522,-0.677034399,-0.352907657,-0.250930515,0.341072462,-0.501126787,1.255476699,-0.508308616,1.483349927,1.482264277,-0.410702702,-0.383507249,2.282927431,2.239899747,2.264218868,2.264218868,1.272479136,1.656525563,-0.152758514,-0.435737694,-0.535924163,-0.626756298,-0.534139708,-0.332985773,-0.535997621,-0.333728235,1.998832443,-0.234589732,-1.240504596,-0.233226979,1.290595145,-0.22157615,-1.96001471,-0.010696407,-0.173684551,-0.318622688,-0.4626174,0.219081311,0
ZN3TBJM-02,-0.489241077,0.531412753,-1.437829193,2.005451342,-0.779554111,-0.954202483,0.238195942,0.614766912,1.354724619,2.922095242,-0.830412925,-0.02452976,-0.89310084,0.30544791,-1.128120241,0.454719265,0.31232882,0.014909356,-0.151071627,0.376202003,0.768465162,-2.739393167,0.246720223,0.002355191,0.02223354,0.227549489,-0.521819977,1.171082484,1.51294922,-1.5606273,-2.369865078,-1.466967174,0.639112367,-0.116772176,0.864451782,1.078192981,-0.146332711,0.573165454,-0.946825531,-0.442301651,0.750714849,1.259983094,-0.812386231,0.058598804,0.738851155,-0.845123245,1.839906902,-0.360841444,-0.243741272,-0.037344032,0.89360803,-0.101025821,0.150708826,-0.165967806,-0.600114981,-0.017324069,-0.198529906,-0.131994829,-0.275178576,-0.114778899,-0.506869311,1.420222644,1.418876105,1.763739062,-0.15275037,3.190580461,3.147707097,3.16904318,3.16904318,-0.052258438,2.311754837,-0.19634023,-0.374284058,-0.427722721,0.729892772,-0.435273691,-0.417286832,-0.427826742,0.004930206,2.120925619,0.043607707,1.112842192,-1.110979265,1.64981484,2.240309815,1.678790814,-0.727143719,-0.405527067,-0.552701016,-0.223899323,3.364225077,0
ZN3TBJM-07,1.504576191,0.665968725,1.084645702,0.464333881,1.539212066,-0.35619896,-0.938542689,-1.509295357,0.844458001,0.868424272,-0.909589598,0.880195638,-0.04989359,1.024035035,0.542247408,1.647804659,0.865596791,0.147724186,1.000643354,-0.975843823,0.037654165,0.938585373,0.336064708,1.43295618,0.063537728,0.304219116,-0.882935304,0.687150666,0.12288059,-0.05126769,-0.078029364,2.0232906,0.355998747,-1.056616348,0.068050766,0.00055734,-0.457757514,0.524951414,0.604383625,-0.260786135,0.409743617,1.90145084,0.918125491,2.577184594,1.401696442,-0.990449359,2.167068801,0.183011621,-0.245072917,0.257569644,2.055912117,0.098372951,-0.179675448,0.327673574,-0.679406085,-0.271944527,1.052648693,-0.457075251,0.070656586,-0.809471069,-0.512016655,1.240690511,1.239392194,-0.67330031,-0.456431638,3.05070383,3.003774834,3.021198165,3.021198165,0.042564987,2.233347343,-0.428596755,-0.420961347,-0.402545572,-0.683675437,-0.410940751,-0.276522089,-0.402656704,-0.260868178,1.965892043,-0.092739927,-1.046031604,-0.633847048,1.465569185,0.212560514,-0.871198942,-0.048423936,-0.244800948,-0.276250974,-0.490240163,0.136949332,0
ZN3TBJM-10,3.32330491,1.006638991,2.950197225,-0.611443941,2.044012095,0.449110424,-0.938542689,-0.427457191,-0.229535488,-0.338049868,0.443883457,0.005272465,2.305106208,1.66317221,1.122656191,2.413410738,-1.145665423,0.509493039,-0.352951256,1.070231148,-0.671143294,0.29226693,0.437846358,0.470426207,0.337703643,0.823303158,-0.831705127,-0.021869778,0.468529154,-1.469266753,-0.554632148,1.598878505,0.708568964,-0.602752684,0.132984019,0.484547641,-0.277369627,0.662922421,0.407591171,-0.815162917,0.371523413,1.7201654,-0.080638232,0.771161413,0.125574983,-0.758528677,4.189997961,-0.126608902,-0.219054591,-0.224370473,2.228576439,0.064144414,-0.222492257,1.809615469,-0.642599215,0.073328131,-0.127732124,-0.124954747,-0.30656413,-0.460230502,-0.512016655,0.873953831,0.872754019,-0.120003327,-0.411446867,1.790580634,1.743299253,1.765067623,1.765067623,0.510260518,1.270452935,-0.428596755,-0.402966089,-0.164012128,-0.212302453,-0.171286557,0.519295154,-0.164190636,-0.109639933,1.282495887,0.002385941,-1.367930145,-0.340286832,2.205977535,0.968667683,-0.298460565,0.309713196,-0.32590685,-0.367108222,0.001772062,0.550171853,0
ZN3TBJM-11,2.487351071,0.513889624,1.685216759,1.718160092,-0.779554111,-0.218739467,-0.938542689,0.237360746,-0.446052809,-0.316893316,-1.107435996,-0.275645653,0.559630281,1.180217026,-1.203637944,1.244578171,1.105391332,0.846727453,1.096004668,0.138963396,-0.77144475,0.560684804,0.585694339,0.636105669,0.308677578,0.921157242,0.015822419,0.14368417,0.337450169,-0.752808933,-0.244800389,1.961045333,1.128903126,-0.58262074,0.58946922,-1.738710025,-1.315445834,-0.832495686,0.736170279,-0.523123683,0.152854898,1.604865914,-0.292517516,-0.70160692,0.599553631,-1.102555038,-0.324739627,0.024402496,-0.245607937,0.398504398,3.295313354,-0.439969372,0.179585184,0.727368146,-0.570008889,-0.399923299,0.144682383,-0.260779446,-0.668323525,-0.578674228,-0.508400097,0.493098415,0.508656646,-0.254840901,-0.456431638,2.884131843,2.908817602,2.925659609,2.925659609,-0.696981018,2.212522951,0.150995918,-0.401221419,-0.164391783,0.025753317,-0.165144844,-0.417286832,-0.164570184,-0.331045799,1.167954107,-0.395096091,-1.179742603,-0.219304492,1.589135887,0.088969144,-1.118248659,-0.003742511,-0.337050891,-0.203121703,-0.334422376,0.496238391,0
ZN9YTFN-01,0.151866884,0.044756599,-1.437829193,-0.611443941,0.311191498,-1.737010359,0.131129845,-0.544205782,-0.410534302,-0.427020726,1.675856313,-0.170805821,-0.89310084,0.172828865,0.23864397,0.062424983,1.166935861,0.757570382,-0.594772826,-0.27958745,-0.250405004,-0.177355431,0.280458111,0.555388702,-1.072826686,0.643896561,0.257396601,-0.054766226,1.848550209,0.667812909,-1.157023134,-0.083786565,0.370409424,0.106155297,0.564610697,-1.628660726,2.082511262,0.759834709,-0.350587097,-1.187690778,-1.057300426,-1.538770578,0.007837742,0.064692818,-1.291203263,-0.696511881,-0.063652496,0.12362621,-0.411777079,-0.527936204,0.023704335,0.82440727,-0.395475199,5.816539677,-0.44588216,1.275003442,-1.144955392,-0.379154143,-0.356622081,-0.74285283,-0.440939701,-0.886712847,-0.878436812,-0.226769664,-0.138405558,2.330852551,2.367855103,2.340280563,2.340280563,1.349441085,1.814309214,2.817272343,-0.423322553,-0.273311077,-0.85741832,-0.271554405,6.164594565,-0.273458713,-0.30218788,0.117507875,-0.60821061,-0.789524977,-0.440006454,-0.383304327,-0.720193302,-1.416080365,-0.721532917,-0.483612938,-0.416485356,-0.531706326,-0.908817788,0
ZN9YTFN-09,2.024205409,0.127045008,0.406766168,-0.611443941,0.618506951,-2.28794434,-0.938542689,-0.272293673,0.731971303,-0.219804061,1.820777801,-1.164579285,-0.89310084,0.539271664,-0.046203149,1.100222743,1.181077914,0.621147601,0.789602022,-1.721411232,1.046885672,-0.053130101,0.407790428,0.364248857,0.605586213,0.580225737,0.892543447,-0.028090825,-0.374181953,1.608501801,-0.256912535,0.19317347,2.953978994,1.154916374,0.059111699,-0.105010908,-0.408920763,-0.135449988,-0.784998175,-1.381800142,-0.095914174,-1.110022326,0.087463693,1.341227922,-0.817331451,-0.761578623,0.50344334,-0.305172285,-0.444052039,1.559674736,-0.867559446,-0.155118322,-0.378844339,3.598405202,-0.759256379,1.273622219,-1.073338069,1.124647263,0.667228991,-0.228632343,-0.505244056,-0.742673554,-0.743439138,-0.799445499,-0.168008615,0.466957998,0.449035612,0.451195087,0.451195087,-0.606670626,0.192666887,-0.428596755,-0.435737694,-0.465785124,-1.002431222,-0.473963901,-0.263313999,-0.465878394,-0.157458115,0.526711822,-0.417326689,-0.2146174,-0.403575662,0.433585006,-0.890649567,-0.631872571,-0.537713852,-0.334466592,-0.257976025,-0.061382601,-1.014738173,0
ZN9YTFN-11,0.250384704,-1.075025237,-0.681616978,-0.611443941,-0.779554111,-1.180617581,-0.938542689,-1.509295357,-0.715229024,0.55028635,1.541966078,0.863902393,-0.89310084,-1.408388033,0.09873135,-1.52194321,1.017115634,0.255258268,0.428710184,-0.796568701,-0.560405354,-0.287417513,0.665984909,0.83987306,-0.500366032,1.191994072,0.447555893,-1.748973976,0.584441743,1.16549849,-0.987476494,0.705359742,0.546444219,-1.623320587,-0.329294905,0.882871724,1.510268981,-0.46857626,-0.29831289,0.224456018,-0.430311896,-0.95349195,-0.447650188,-0.697313234,-0.768978311,-0.74334294,0.503617804,-0.449064015,-0.481670867,-0.47525171,-0.570868887,0.313939062,-0.367376858,1.662968208,-0.624197604,0.782177441,-1.321729942,-0.168505464,-0.202420876,-0.638873049,-0.508918491,-0.555679273,-0.556495084,-0.330906276,-0.273883716,0.990184677,1.006715739,1.021806663,1.021806663,0.296247635,0.685683997,-0.428596755,-0.435737694,0.383110183,-0.787088918,0.381513843,-0.276522089,0.382777136,-0.266766677,-0.427026223,-0.339633482,-0.981100197,-1.31462672,-0.791595648,-0.003630702,-1.469586412,-1.15009481,-0.43177524,-0.400099593,-0.670616815,-0.926092266,0
ZN9YTFN-6011,-0.136248821,-0.189126862,0.257459825,0.628875109,1.560353574,-0.03731685,0.356996472,0.022120703,-0.683526658,-1.16248868,1.546986572,0.620454913,1.297915713,-0.218156098,-0.400864923,0.13747227,1.504946304,-0.55968401,-0.180974728,-0.305522126,-0.127158896,0.458436015,0.434859344,0.577957117,-0.757103027,1.162316256,0.742393845,0.882116923,-1.300811408,0.92695512,-1.309675874,1.53022973,0.35780355,-0.519165127,1.175952722,0.726574968,1.689698461,1.497034328,-0.570779409,-0.605641391,-0.626703286,-1.155326459,-0.204905656,-0.698121927,-1.070057165,-0.572655223,-0.392050412,0.658154466,-0.478511914,-0.090863673,-0.600383603,0.889968417,-0.334222468,3.306136327,-0.266586587,-1.624910312,-1.05373636,0.826898644,0.230962081,-0.540016974,-0.406518058,-0.892964437,-0.893014823,-0.654949562,1.088612896,1.17238897,1.632346953,1.181195131,1.181195131,3.375853766,1.139223227,-0.026628183,-0.435737694,-0.650958944,-1.039532881,-0.635763209,4.520751656,-0.650999909,-0.381040672,-0.126423891,-0.432071164,-0.829504677,-1.598719174,-0.923280944,0.060476884,-2.17226192,-1.051580159,-0.462421352,-0.57670046,-0.922762644,-0.654780638,0
ZN9YTFN-6021,-0.208621479,-0.547368146,0.528989307,-0.611443941,2.46625484,-1.315541816,-0.938542689,-0.059968015,-0.532647014,-1.16248868,2.181323434,-0.289036904,-0.152992865,-0.502276782,0.104286209,0.226142659,1.416602715,-1.151236422,0.038213462,-1.152724472,0.380016948,0.88049899,0.771471077,0.971987903,0.153093522,1.876044656,0.024427291,-0.116365556,0.742598497,1.756344762,-0.08846922,2.158904165,-2.910392165,1.13831362,-1.507029411,-0.395840241,0.357193248,0.545726412,-0.639456295,-2.236389786,-0.045319327,-0.895555307,1.365891651,-0.697172522,-0.939334628,-0.668499209,1.548756341,-0.687242222,-0.541386343,-0.585860311,-0.835316731,1.073444374,-0.405997718,1.000528631,-0.943647295,0.824599369,-0.888952925,1.017389225,0.513527732,-1.014241917,-0.50697299,-1.037201985,-1.037888459,-0.740739687,-0.43992911,5.081469245,5.02055357,5.054841905,5.054841905,-0.98158073,3.81256789,-0.428596755,-0.435737694,-0.741433823,-1.03894245,-0.723498044,-0.417286832,-0.741449234,-0.066787184,-0.008082675,-0.099295509,-0.594270249,-0.167454909,-0.843576686,0.733606535,1.224003034,-0.740363422,-0.465207363,-0.522361731,0.573302608,-0.487389585,0
ZN9YTFN-6031,2.319321887,-0.201190314,1.656526627,-0.611443941,-0.779554111,-0.029310628,0.932636726,0.178936965,0.595430546,-1.16248868,2.230408899,1.103284301,0.511037977,0.310693538,0.689595976,1.182573647,1.564114547,0.146962598,0.999870912,-2.853531326,0.55978878,-0.425210462,0.305734851,-0.856695266,0.019329726,0.752698905,0.31105071,0.586642385,-0.10540835,1.539055294,-1.436147039,0.294256176,-0.535835342,1.717465762,0.58546331,-0.248688871,1.206777538,-0.0351129,-0.863740298,-0.456385403,-0.85453042,-1.341553836,0.142239231,-0.697307222,-1.301252652,-0.818528444,1.29503968,0.016097761,-0.453156632,3.28731799,-1.313601254,-0.137843434,-0.380012685,1.231087258,-0.673222008,1.443656169,-0.906258915,0.008208611,0.751474668,-0.309782534,-0.512016655,-0.962277385,-0.962983984,-0.770277552,-0.395149322,5.370932436,5.362870916,5.394072385,5.394072385,-0.694418027,4.118634093,-0.204284001,-0.435737694,-0.818037002,-1.01856724,-0.780350626,-0.386921812,-0.818030775,-0.366756423,-0.442670954,-0.533752614,-1.064739105,-1.414005069,-0.680702767,-0.416768478,-1.469586412,-1.176962442,-0.505604511,-0.517995227,-1.208527917,-1.040536443,0
ZNDMXI3-01,0.881497876,0.08749459,-0.874646706,-0.611443941,-0.779554111,-0.564954786,1.011818305,-1.509295357,0.549190483,-1.16248868,1.289243394,0.060321794,0.037986704,2.289473677,0.443654969,-1.52194321,1.242608589,1.251953327,-0.896704232,0.321083946,1.718615616,-1.912644895,-0.466444956,0.156280235,1.023489107,0.158011494,-0.957212874,-2.010508084,-1.189128945,-0.40065583,0.286663293,0.885306698,-0.444522242,-0.684219908,0.098508186,0.745980913,-1.053805958,0.646401032,0.460167835,0.090205854,-0.024764132,-1.21525823,-0.874888013,-0.699547796,0.079067282,0.995030317,-0.76068306,-0.3864323,-0.177488981,-0.696920807,0.578509277,-0.479986571,-0.322701455,-0.499770602,-0.664436989,0.708145288,-0.149809217,-0.751932734,-0.094288848,3.077713707,-0.238493867,-0.239687572,-0.240588259,-0.799445499,-0.456431638,-0.438929604,-0.474540964,-0.465307547,-0.465307547,-0.611766373,-0.049897171,0.005786527,-0.431880704,1.61640721,-0.06059069,1.601339578,-0.417286832,1.615725807,-0.223913928,-0.847645992,-0.321145946,0.200299374,-0.216063877,-0.483174823,-0.322387865,-0.766910904,0.067904508,-0.346801927,-0.437457468,1.766792865,-0.119721222,0
ZNDMXI3-08,0.693479052,-0.307909341,-1.122873197,-0.611443941,1.134229345,-1.280304449,0.246705235,-1.509295357,0.240177595,0.127937237,1.009185902,-0.74134774,-0.372396429,1.641525484,0.516115491,-0.389519406,1.095625113,0.155259332,-0.658690693,0.075333383,0.9761971,-2.086863698,-1.231568984,-1.421403122,1.27408523,0.062371286,-1.353591095,0.101854338,-1.022922452,-0.288104857,0.147055029,0.770611793,-0.271026428,-1.832489919,0.106301219,-0.096330651,-1.340229808,0.833787762,0.391653521,-0.23677317,0.249180554,-0.603936865,0.284923113,-0.689814594,0.959929399,3.111295101,0.517369215,0.904144518,0.017497212,-0.790427466,0.324170594,0.044414699,0.097594073,0.016738371,-0.635424228,0.090485251,1.541306496,-0.788824992,0.477073273,-0.465613232,-0.512016655,-0.536616993,-0.537437924,-0.799445499,0.425141768,-0.438648988,-0.361458276,-0.406861303,-0.406861303,-1.022901435,-0.365463409,6.162519857,-0.435737694,1.854495323,-0.643199649,1.846163412,-0.417286832,1.85374667,-0.266766677,-0.486029209,-0.228708264,1.486247578,-0.65354466,0.667338815,0.126365236,-1.235361244,1.039617198,-0.233968512,-0.313254661,3.430955337,0.344632741,0
ZNDMXI3-09,-0.136028242,-0.453337586,-1.437829193,-0.611443941,1.14328582,-0.326079328,0.947148204,-1.509295357,-0.022768303,-0.342965739,1.290600873,-2.311908837,-0.89310084,0.324025458,-0.224905788,0.472250774,0.783711389,0.771862936,-3.927904135,-0.102893993,0.132825919,-3.642070067,-0.718258923,0.359992256,1.502352774,0.553090912,0.129597359,-2.95316936,-1.211080136,-0.022952852,0.294613543,0.905975752,1.010473349,0.084943016,-0.602510491,-0.682477702,0.458715017,-0.198819385,2.165700552,1.405394342,0.437655772,-0.282485742,-0.170099608,-0.695652697,0.05887755,1.323881631,-0.250423406,0.443242168,-0.234236861,-0.811021352,-0.429118498,-0.492168012,-0.12086238,-0.046316664,0.546352419,-1.062983408,0.131806305,-0.813408834,0.154584395,0.178779207,-0.512016655,-0.505007687,-0.505837109,-0.78979326,0.977612821,-0.438731522,-0.451796098,-0.443533158,-0.443533158,-0.927787652,-0.456669918,0.342562256,-0.435737694,2.128426032,3.480820348,2.111370001,-0.341859569,2.127600005,-0.16677693,-0.466585043,-0.062320436,1.831258072,-1.115870023,0.483672481,0.15307673,-0.766910904,0.726161492,-0.32869286,-0.184200181,1.581885924,0.42092886,0
