,SampleID,Deseq_SLFN5,Deseq_CALCOCO1,Deseq_TRIM37,Deseq_TIAM1,Deseq_RPS5,Deseq_DYSF,Deseq_CDCP1,Deseq_TBC1D9,Deseq_MEFV,Deseq_KLF2,Deseq_HBA2,Deseq_BRI3,Deseq_SCARNA12,Deseq_FKBP8,Deseq_MKRN1,Deseq_UST,Deseq_MRPL43,Deseq_RPS20,Deseq_SCARNA2,Deseq_JADE2,metabolome_nRPLC_209.0819_5.9,metabolome_nHILIC_740.525_4.5,metabolome_nRPLC_495.2962_9.1,metabolome_nHILIC_447.2749_7.2,metabolome_pRPLC_146.06_3.6,metabolome_pHILIC_132.0766_9,metabolome_nRPLC_539.2489_8.8,metabolome_pRPLC_288.2172_5.1,metabolome_nHILIC_74.0246_9.6,metabolome_pRPLC_269.1382_7.1,metabolome_pRPLC_526.2924_9.8,metabolome_nRPLC_172.098_2.8,metabolome_nRPLC_445.3324_11.4,metabolome_nHILIC_174.056_3.8,metabolome_nRPLC_399.3268_11.1,metabolome_nHILIC_188.0023_1.6,metabolome_pHILIC_154.1225_1.6,metabolome_pHILIC_229.1181_10.5,metabolome_nHILIC_191.0561_8.5,metabolome_nRPLC_227.1289_6.9,proteome_F11,proteome_PSTK,proteome_BTD,proteome_PROZ,proteome_SERPINF2,proteome_IGHA1,proteome_CLEC3B,proteome_KV320_2,proteome_CAMP,proteome_LV743,proteome_KV320.2,proteome_CAPZB,proteome_HV313,proteome_LGALS3BP,proteome_VCL,proteome_PGLYRP2,proteome_HP,proteome_COMP,proteome_ORM2,proteome_C1R,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,gut_genus_Clostridium.IV,gut_genus_Dorea,gut_genus_unclassified_Porphyromonadaceae,gut_family_Porphyromonadaceae,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_phylum_Proteobacteria,nares_genus_unclassified_Neisseriaceae,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_order_Bacillales,nares_genus_Staphylococcus,nares_family_Staphylococcaceae,nares_class_Betaproteobacteria,nares_family_Comamonadaceae,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
145,ZY9XQJP-09,-0.939100232,0.761679633,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,-1.01238624,-1.126322568,2.770489069,-0.989118647,-0.899657502,-0.906483873,-0.346029833,-0.274643472,-0.947872583,-0.78479483,-1.087149846,0.208206833,-0.130774696,-0.429479651,0.308431635,-0.21826297,0.086841466,0.612928114,-0.530574483,-0.243779861,-0.943945284,-0.850821123,-0.462445444,-0.880196331,-0.936557977,-0.112506462,-0.483319202,-0.286125825,-0.69651539,-1.198926135,-0.472468734,-0.708262061,0.51400976,0.545729285,0.700307167,-0.035013662,-0.032703335,-1.166445176,-0.445144353,-2.152297608,-0.503614599,-1.613701287,0.228146691,0.052997383,-0.116767052,0.82300586,0.900179184,1.848342322,1.276890036,-0.095314539,-1.324640828,0.470595964,-0.044638828,-0.338231186,-0.493975702,3.282778482,-0.295809599,0.49580733,-0.31468357,-0.489942134,-0.432633366,-0.459120372,-0.459120372,-0.640829592,-0.633860555,-0.633694153,-0.465026614,-0.428596755,-0.69402078,-0.693241919,-0.232912641,-1.35745947,-0.023253904,0.040916433,0.357279353,-0.647237762,5.615370168,0.879488392,0.013087273,-0.458151121,-0.505766823,-0.522194843,-0.79036071,0
161,ZLPZS0H-12,1.327123039,-0.667202174,0.604289939,-0.697484101,-0.77526484,-0.600423422,-0.592451615,1.756119796,-0.630817184,0.009357074,-0.489464852,1.622400748,-0.591401678,-0.681297303,0.150176313,1.012350496,-0.259314499,1.355004344,1.063826103,-0.963054612,-0.556079738,-0.531625697,-1.187129252,0.369366865,0.735994115,-0.626561047,0.071392644,0.748191815,0.56954591,-1.037966994,0.072739393,-0.857133957,1.48145843,0.191983929,1.860124192,0.535667102,-0.489483819,-0.456818183,-0.201297525,-0.585231277,-1.358843465,-0.0465994,0.810215508,1.29776095,0.092554183,-0.537319731,0.340339068,1.007673953,0.860968944,0.909867676,1.670198328,-1.610102954,0.876102979,-0.039519107,-0.175567588,-0.140746668,-1.227028076,0.461037626,-0.658109299,-0.157154375,0.665395657,1.135715292,-0.438875274,-0.426229785,-0.404559589,-0.572939074,-0.382682427,-0.66074235,-0.546162927,-0.406984527,-0.406984527,-0.698923472,-0.695410836,-0.69545513,-0.36898985,0.147758888,1.571913668,1.57193993,-0.307391667,-1.405610781,-0.116146728,-0.834418121,-0.043780323,-0.916514327,0.681335515,0.234516287,-0.562059449,-0.49447342,-0.493874238,-0.660679672,-1.182167905,1
99,ZTMFN3O-02,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,0.594352906,0.575252126,-0.262630097,-0.717604576,-0.989118647,-0.899657502,-0.906483873,0.225014799,-0.422872703,-0.947872583,0.018798378,-1.087149846,-1.173254843,-0.163586426,-0.815386569,5.805714014,-0.200194093,-1.23631472,-0.234041334,-0.351794213,-0.558874075,-0.783749592,0.252061025,-0.297188881,-0.633464944,-0.98023747,-0.64250276,-0.762174322,-0.598641191,0.115940841,0.56445874,0.10238419,-0.802257909,-4.839979171,-0.231195254,1.666858799,0.865050775,1.421400381,0.012177476,4.138415721,0.400663562,1.382808376,0.500222689,0.968622536,1.031240414,-1.291533139,-2.616042749,0.497121489,1.072286571,-0.301537486,0.00113145,0.967374361,2.030019303,-0.799445499,0.737114657,-0.512016655,-0.999587886,0.556040063,2.343501717,-0.417286832,3.208754334,4.256332618,4.257808835,4.257808835,-0.564722388,-0.563355018,-0.563420728,4.22966006,0.002842138,0.284403327,0.285445065,-0.123789529,-1.321263563,0.145423216,0.307908965,3.139781673,0.136201638,0.128350733,0.439331802,0.225027935,-0.425029558,-0.231221696,0.21951231,-0.572099447,0
13,ZKVR426-10,0.387046906,-0.584781246,0.284440858,-0.231067511,-0.732512712,-0.167978461,-0.164482407,-0.355078543,-0.578578793,-0.134341597,1.462859424,0.175267801,0.759225541,0.039672968,-0.421109097,0.059264795,0.0327219,0.138160038,0.614137496,0.143537401,-0.136063763,-0.810831488,-0.316062674,-0.223117008,-0.11928182,0.192433413,-0.118956667,-0.012957919,0.276351042,-0.373753101,1.437467709,4.417592219,-1.068901196,-0.184042482,-0.804961434,0.386951668,0.409107242,2.22591372,-0.875479101,-0.226090084,-0.193329244,0.55378475,0.962396236,0.396989538,0.714183509,0.386177047,-0.553021085,0.713317391,1.295744653,-0.059401045,0.8253978,-0.520658627,-1.005243874,-0.081598398,0.210272438,-0.9917331,0.811322335,1.357778824,0.953867361,-0.475696742,0.450584613,-0.456431638,0.346962058,-1.022901435,1.61421699,-0.68708031,-0.417286832,-0.530495916,-0.438637983,-0.466020255,-0.466020255,2.273672756,2.282064687,2.281195265,-0.465865575,1.546546456,0.315283901,0.315698811,-0.069058783,0.244733541,-0.023253904,-0.220781526,1.110243745,0.538614801,0.788174848,1.201974442,0.367850671,0.550801633,-0.25602255,-0.199063574,-0.425551996,0
105,ZUPAQVU-04,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,0.262471526,0.512046526,-1.203256739,-0.13087426,-1.126322568,-0.717604576,-0.989118647,-0.899657502,0.729617106,-0.418344384,0.156329496,0.206043867,-0.78479483,-0.394190811,-1.173254843,-0.155347656,-0.617296585,-0.075558455,-0.197778122,-0.283729537,-0.516084528,-0.444664896,-0.701123999,-0.603522445,-0.705684589,-0.689040226,-0.744579015,-0.058200691,-0.160561512,0.654162411,-0.10303406,1.418513344,0.118036562,2.659886122,-0.380726623,0.57198031,2.885349672,-0.295910159,0.355729607,0.28998831,2.18603424,0.234019341,-0.992902157,-1.521756654,0.704752531,-0.286059124,0.304807686,0.668889808,0.613223095,1.040699976,1.440512667,-0.1960898,1.333331526,1.190988677,-0.328283536,0.796942673,-0.086502112,2.791035429,-0.791564311,-0.435737694,-0.522591497,-0.417286832,-0.230319936,-0.178652032,-0.199362899,-0.199362899,-0.265201861,-0.26051317,-0.26066442,-0.205404454,-0.235917681,0.508436586,0.502636023,-0.20312103,0.97778611,0.139308538,-0.545647959,0.38855977,0.212375886,0.156851517,0.879488392,0.257659009,0.048343162,-0.31038865,-0.245225184,-0.740973249,0
45,ZLTUJTN-2021,0.689601124,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,0.475428426,0.320267353,0.333181363,-1.126322568,-0.717604576,0.343408895,0.723909061,0.947073532,-1.94986524,0.312479637,0.813501767,-0.126073053,-0.029395387,-1.173254843,-0.159706777,-0.588404795,-0.302334441,-0.205768926,0.811211273,-0.489584752,-0.504038318,0.672519863,0.227755883,1.91881234,-1.02873691,1.482357463,0.20834682,0.550831754,-0.374743842,-0.30069217,0.423622813,0.557222196,-0.798745759,1.230336569,0.863199843,-0.085121993,-0.098042269,1.01761079,0.824412893,-0.293028388,0.453208382,-0.412044537,1.098116542,-0.054808209,-1.319458201,-0.358293126,-0.164668166,-0.030158615,0.70756849,0.198900317,1.315216758,-0.994385911,0.829773209,0.079103061,-0.665293092,-0.456431638,-0.508473282,-1.008383565,-0.004199633,-0.670572269,-0.417286832,-0.48946047,-0.438929604,-0.452194964,-0.452194964,0.053933103,0.060097366,0.059855556,-0.462876751,-0.428596755,-0.234640607,-0.233738323,-0.158433615,0.632918619,-0.04647711,-0.69003304,0.310358717,-0.18118217,0.098575517,0.234516287,-0.191170442,0.064486406,-0.352862166,-0.476033233,-0.677757299,0
93,ZRB0F6P-6011,-0.939100232,-0.584781246,0.425256259,-0.692055513,0.052334805,-0.585066955,0.461175931,-1.203256739,0.320765326,-1.126322568,-0.717604576,1.083089464,0.123358247,-0.906483873,-0.467461333,-1.900612812,-0.947872583,-0.78479483,-1.087149846,-0.361202897,-0.153761863,3.355851182,0.482628231,-0.186698722,-0.047342023,0.35388679,-0.534681788,-0.114146238,0.135693245,-0.890447464,-0.568549508,-0.022236311,-0.278126062,-0.209024761,-0.133080622,-0.531476382,-0.698150084,1.247472983,0.535139928,-0.586029791,0.528845104,-0.621074814,0.528213633,1.582362678,-0.401842448,0.913297168,0.162175928,-0.024939058,-1.063544365,0.825350067,0.374635196,-0.497972203,0.030592621,0.500976127,0.14320213,-0.041822257,-0.013657841,-1.826891884,-1.08600923,-0.230992495,-0.799445499,0.763068777,-0.488750111,0.66916197,0.910760861,6.843531011,-0.152807513,-0.440198204,-0.39436917,-0.409408008,-0.409408008,-0.040501573,-0.041641983,-0.041855056,-0.423157305,-0.428596755,1.312398762,1.313716694,-0.109639933,0.037175297,0.381380437,-0.782457792,-0.997048083,-0.250992855,-0.427453075,0.169989772,-0.171665211,-0.256256594,-0.320532169,-0.485709874,-0.221010895,0
36,ZLPRB8E-07,2.20125505,2.269492984,1.977157545,2.478114329,2.530949223,2.707825173,0.267150838,2.084668172,2.809079209,2.273478265,0.778583011,0.815113513,2.390472444,2.439344984,1.858453772,-0.013461456,-0.006100938,2.678276188,2.758167111,1.944947775,-0.152021876,-0.078249873,-0.174396316,-0.15973471,-0.455937084,0.085074889,-0.478439412,-0.258022442,-0.944885162,-0.837371379,-1.131955028,-1.005066061,0.647278703,-0.537980366,0.658377975,-0.481691612,-0.69874299,-0.814465904,-0.156946644,-0.519249217,-0.032964256,-1.088517174,-1.002611743,-2.738087933,-0.770249633,0.184127811,0.006608476,0.525384946,-2.115530488,-0.07357137,-0.83509547,1.58190974,0.28376871,0.362449098,-1.335021963,-0.743541131,-2.670992898,0.751869641,-1.463016051,-0.396230174,0.967719537,-0.408503583,3.406534949,0.595591106,-0.296074203,0.888824243,-0.25097665,-0.486334782,-0.438929604,-0.466311699,-0.466311699,-0.98317255,-0.977135401,-0.977084235,-0.477439957,-0.368598882,1.168043252,1.169322399,-0.195345429,0.099754221,1.046931746,0.18984451,-1.549029998,0.324263965,-0.78360633,-1.469586412,0.264933809,-0.052877846,-0.236113074,1.38016926,-0.180231936,0
175,ZY1ZKJY-11,0.992711502,-0.667202174,0.425883387,0.76179021,0.521523786,1.216864557,-0.592451615,0.148116567,-0.630817184,-0.48153042,-0.604023105,-0.519227936,-0.591401678,-0.681297303,-1.700454725,-0.575349858,-0.79429172,0.068072447,-1.057661677,-0.963054612,1.347409896,1.038372526,-0.214962385,-0.640352952,-0.78575569,-1.75667231,1.872240807,0.374745352,-3.097293413,-0.881634589,-0.514274816,0.01457553,-0.746160458,-0.336615116,-0.657376999,1.396867656,-0.496789997,-0.012086677,-0.128753861,-0.191544488,0.45465756,-0.758219718,-0.169284013,-0.639154607,0.248968629,-1.117419108,0.652175013,-0.79473063,0.137559208,-0.487194581,-0.042804244,1.561487377,-0.674438306,-0.129894798,1.134104061,0.339738555,0.097161625,-1.206371628,-0.360126385,0.226916654,-0.495705181,-0.641871051,-0.473413499,-0.381855886,0.763088934,0.80827316,-0.308019372,1.416525982,1.561648149,1.175286739,1.175286739,1.071088576,1.087655966,1.087495706,0.85460407,0.810398027,-0.555989629,-0.555863191,-0.333728235,1.998832443,-0.234589732,-1.240504596,-0.233226979,1.290595145,-0.22157615,-1.96001471,-0.010696407,-0.173684551,-0.318622688,-0.4626174,0.219081311,1
165,ZTTL3YH-01,-1.1967239,-0.667202174,-0.545194256,1.816823952,-0.77526484,-0.600423422,0.733830227,-1.059386579,-0.630817184,0.874137762,1.561980653,-0.519227936,-0.591401678,-0.681297303,0.520965073,0.813354468,-0.79429172,-0.898327548,0.936704978,-0.963054612,-0.56055639,-1.143130339,2.891255132,-0.615435314,-0.261609919,-0.93276059,0.679699392,1.649050766,-0.939226186,1.486547653,0.285208673,0.332148398,0.600124185,0.296962816,0.27766888,-0.146278936,-0.497223492,-0.83324043,-0.886888306,1.441241053,-0.127399142,-0.421327367,-0.264464556,1.879464441,0.12712828,-1.192384686,-0.123621933,-1.21411561,0.230217269,-1.037384305,-0.30138859,-1.236212732,-0.640140809,-0.060965241,0.655014958,-0.646048948,1.548203145,-0.928920874,-0.096680578,0.276166139,-0.498083313,-0.661278702,-0.190136573,-0.629716297,-0.424975554,-0.441092782,-0.381950765,-0.8439074,-0.586092422,-0.691375772,-0.691375772,-1.018952849,-1.013098085,-1.013121716,-0.704161321,-0.459963338,-0.772846463,-0.772733183,0.004930206,2.120925619,0.043607707,1.112842192,-1.110979265,1.64981484,2.240309815,1.678790814,-0.727143719,-0.405527067,-0.552701016,-0.223899323,3.364225077,1
172,ZY1ZKJY-07,-1.1967239,-0.667202174,-0.545194256,-0.697484101,-0.77526484,-0.600423422,-0.592451615,-1.059386579,-0.630817184,-1.364444396,-0.604023105,-0.519227936,-0.591401678,-0.681297303,-1.700454725,-1.777054452,1.684485863,-0.898327548,-1.057661677,-0.963054612,3.315990429,0.82177037,-0.342745298,-0.598093825,-0.657961167,-1.044217942,0.548025848,-0.056590566,0.020652051,0.492112937,0.741331861,-0.340515771,-0.979268033,-1.862021609,-0.908472314,0.237071395,2.375661004,1.769027114,-0.543108894,-0.552126469,-0.664390682,-0.974182917,0.080167497,-0.998637242,-0.059832992,0.28992291,0.168025816,-0.939245602,0.234175058,-0.515653874,-1.30228766,-0.435381674,0.087180819,-0.191078259,-1.161260593,1.18496139,-0.278216443,-0.059536885,1.711561212,0.368046655,-0.491327912,-0.670097471,-0.385899924,-0.579801446,4.11716794,3.966010963,-0.401400779,1.37971389,0.122777202,0.236269744,0.236269744,1.088107234,1.040775818,1.040618608,0.596129835,0.856501337,0.015754057,0.015915185,-0.260868178,1.965892043,-0.092739927,-1.046031604,-0.633847048,1.465569185,0.212560514,-0.871198942,-0.048423936,-0.244800948,-0.276250974,-0.490240163,0.136949332,1
174,ZY1ZKJY-09,0.914162319,1.339335223,-0.545194256,-0.697484101,-0.77526484,-0.600423422,-0.592451615,-1.059386579,-0.630817184,1.498685953,-0.604023105,-0.519227936,-0.591401678,-0.681297303,1.140725091,-0.040496624,0.98986109,1.855986176,-1.057661677,2.064692179,0.011659755,-0.026922653,-0.513242112,-0.700696619,-0.268390735,1.25012734,0.330131675,-0.628129392,0.290871647,-0.729352755,-0.420181325,0.917128048,-0.989302066,0.075997309,-0.912289509,0.619771184,-0.498551987,-1.83645234,-0.76534125,-0.228642222,-0.760785624,-0.740846804,-1.923603373,-1.001164311,0.914535386,1.207522217,-0.496963579,0.515102975,-1.096789128,-0.438550071,0.047373816,-0.699649497,-0.232269764,0.816077969,0.689542787,-2.974127956,2.180130661,1.240098821,0.772583353,0.496834943,-0.13835878,-0.625483898,0.11009542,0.008286485,-0.258562105,-0.373594064,2.831612838,-0.524999187,0.190588285,0.046801552,0.046801552,-0.970751089,-0.986466555,-0.986491919,-0.119752196,-0.271626029,3.333647479,3.334009922,-0.109639933,1.282495887,0.002385941,-1.367930145,-0.340286832,2.205977535,0.968667683,-0.298460565,0.309713196,-0.32590685,-0.367108222,0.001772062,0.550171853,1
117,ZW61YGW-08,-0.939100232,-0.584781246,0.365425884,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,-0.206492522,-1.126322568,-0.717604576,0.263536747,0.072736669,-0.906483873,0.131549423,-0.534970885,-0.947872583,-0.165557057,-0.082880586,-1.173254843,-0.15441403,-0.420882595,-0.066875905,-0.183460821,-1.298044282,-0.754473384,-0.516319425,-0.420398567,-0.272348575,0.333907626,0.082932027,-0.980226287,0.144822251,-0.842721678,-0.319963915,0.272367445,-0.699709728,-1.158307107,4.694071103,-0.616250412,0.227064293,-0.240482877,-0.117859453,0.168556806,0.164461372,-0.055677618,0.550702146,-0.181839118,-1.687947163,0.013259639,2.347014934,0.126152705,0.03743874,0.205343347,0.782787491,-0.160649246,0.292733768,1.408058204,0.350705248,-0.598737205,0.321168642,-0.433935456,0.106940856,0.728722715,-0.435737694,2.252613515,-0.37818667,-0.478259712,-0.438415141,-0.444357384,-0.444357384,-0.379592653,-0.371089834,-0.371209851,-0.457938651,-0.428596755,0.858699005,0.859521258,-0.331045799,1.167954107,-0.395096091,-1.179742603,-0.219304492,1.589135887,0.088969144,-1.118248659,-0.003742511,-0.337050891,-0.203121703,-0.334422376,0.496238391,0
21,ZL63I8R-09,0.841036323,-0.584781246,-0.783860866,-0.146338796,-0.732512712,-0.585066955,-0.043997436,-0.219736806,-0.143747165,-1.126322568,-0.717604576,-0.19088785,-0.899657502,0.175772755,-0.681849745,-0.114919884,-0.275638105,0.260579248,-0.404310238,-0.681395749,-0.142692467,-1.078288889,-0.370566451,-0.195146443,-0.222929946,-0.506400816,-0.525635931,-0.051340958,-0.236346037,-0.76179373,-0.399394212,-0.545075951,1.283177783,0.515114694,0.916846282,0.214477118,0.951795118,0.255712331,1.700652692,0.387828717,-1.344600117,-1.126377241,-0.113531623,-1.200519909,0.007289623,1.287622264,-1.587755424,0.979525501,0.325945857,1.344537081,-0.221072114,-0.505171471,0.167094042,-1.065800027,0.444746508,0.455924695,0.759715343,-0.044529883,1.207569528,0.223534415,-0.799445499,-0.456431638,-0.489553499,0.495689674,-0.435737694,-0.820971437,-0.076825638,-0.530475516,-0.429446177,-0.455611115,-0.455611115,-0.144466922,-0.1355899,-0.135776436,-0.467921238,-0.3404501,-0.601110743,-0.600529009,-0.30218788,0.117507875,-0.60821061,-0.789524977,-0.440006454,-0.383304327,-0.720193302,-1.416080365,-0.721532917,-0.483612938,-0.416485356,-0.531706326,-0.908817788,0
132,ZWLGEWL-06,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,1.054016598,0.580221609,-0.717604576,2.222831765,-0.899657502,-0.906483873,-0.346649715,-0.275512813,0.939471273,0.323064336,0.537255209,-1.173254843,-0.153850974,-0.677177131,-0.26623563,-0.200053686,-1.121472014,-0.791407431,1.432256627,1.673123838,1.389839467,-0.773281641,-1.522971403,-0.544166947,0.967505658,-0.880999092,0.345176593,-0.327041925,-0.699261671,-1.129973631,-0.703768036,-0.854688318,-0.404286834,-0.384811303,-1.44973719,-1.074264094,-1.133864122,0.23438505,0.027314625,0.994361289,-0.3964772,0.067974573,1.871169527,-0.83560393,-1.260909863,0.722794652,0.503810981,-0.616976495,1.09741864,-1.418831678,0.227329076,-0.630023811,-0.15329523,-0.456431638,-0.091373016,1.275040628,0.386875549,0.526878027,-0.417286832,-0.470785245,-0.437104148,-0.46144678,-0.46144678,1.242758821,1.255970753,1.255391159,-0.473735504,-0.340846562,0.919626211,0.920838616,-0.157458115,0.526711822,-0.417326689,-0.2146174,-0.403575662,0.433585006,-0.890649567,-0.631872571,-0.537713852,-0.334466592,-0.257976025,-0.061382601,-1.014738173,0
2,ZK4CK8Y-09,1.684562383,0.221326575,0.833717404,-0.692055513,0.066842322,0.716523755,-0.049241759,1.263428375,0.341378609,-1.126322568,-0.717604576,-0.989118647,1.148737701,0.169999663,-0.4445403,-1.879712135,0.182491407,-0.392864051,-0.40833472,0.123354963,-0.162555242,-0.625383354,0.760840717,-0.222741918,0.060299483,1.726666529,0.926780139,3.16591601,0.895695648,1.338042576,1.460271429,0.0729559,-1.344490976,-0.170383076,-0.927748864,-0.117306695,-0.69876352,0.465757028,-0.289636306,-0.247928241,0.288676013,-0.148391759,-0.859719133,0.307801122,-0.482815554,-0.062275519,-0.044350314,0.599833406,0.297639425,-0.33288718,-0.857035042,1.423935723,-0.921234558,-0.411442662,-3.622642097,-1.119312747,0.204174084,-0.101973851,-0.220565651,-0.31382174,0.215813197,-0.456431638,-0.37938326,-0.522951247,-0.416745876,-0.486632706,2.11562998,1.144405937,-0.438929604,-0.463516672,-0.463516672,-0.142305238,-0.134747588,-0.134934362,-0.475151431,-0.428596755,-0.657720677,-0.656932062,-0.266766677,-0.427026223,-0.339633482,-0.981100197,-1.31462672,-0.791595648,-0.003630702,-1.469586412,-1.15009481,-0.43177524,-0.400099593,-0.670616815,-0.926092266,0
70,ZN3TBJM-01,-0.939100232,-0.584781246,0.410615864,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,-1.01238624,0.461105443,-0.717604576,-0.989118647,-0.899657502,0.345894119,0.425680033,0.616017641,-0.947872583,-0.141208615,0.217349468,-0.371035494,-0.104756979,0.595632522,-0.254830291,-0.222744666,0.146867432,-0.149019355,-0.380719061,0.242563646,-0.352907657,-0.235242296,-0.504832289,1.691351136,-0.47309109,-0.476803202,-0.245696216,0.341072462,0.295244745,0.625180809,-0.842299199,1.208751759,1.13041876,-1.212819007,1.025350345,-0.465414343,-1.053456242,1.256904522,0.244771992,0.564572283,-1.307562719,-0.230628943,0.018655399,0.427507382,0.285842365,-0.450489308,-0.721816378,-1.065847036,-0.745159357,-0.369627789,-0.633512139,-0.424216938,-0.410702702,-0.383507249,-0.508308616,1.272479136,-0.435737694,-0.626756298,-0.332985773,1.656525563,2.282927431,2.264218868,2.264218868,-0.534139708,-0.535924163,-0.535997621,2.239899747,-0.152758514,1.482264277,1.483349927,-0.381040672,-0.126423891,-0.432071164,-0.829504677,-1.598719174,-0.923280944,0.060476884,-2.17226192,-1.051580159,-0.462421352,-0.57670046,-0.922762644,-0.654780638,0
130,ZWLGEWL-02,1.766876843,2.41022249,-0.783860866,2.182215512,2.103263714,1.909691745,-0.820011371,1.443382261,2.384211147,2.034654025,2.412535332,1.409160818,0.962046032,2.370755146,1.367732198,0.429120452,0.047215543,2.727395227,2.0395809,2.18575962,-0.150728155,-0.497218607,-0.158760055,-0.196767994,0.866574856,-1.433842468,-0.43382532,0.208745222,-0.594441312,-0.251469684,-0.689136314,0.198330094,2.449757163,-0.575652953,1.525234334,-0.759033679,1.70118164,-0.433577189,-0.813031611,0.020725882,-0.289782543,-1.783227672,-1.123762706,-1.346557374,-1.313532887,-0.776856106,0.039330035,0.642846849,-1.647160065,0.024075712,1.922960527,-0.431831105,-1.13339409,0.687221183,0.144521661,-1.585448809,1.631829068,0.916541762,-0.339095458,-0.046938296,-0.19520399,-0.456431638,1.122686079,-0.138806928,2.146871204,0.460737308,-0.417286832,-0.536024432,-0.438929604,-0.465843373,-0.465843373,2.240589126,2.25742537,2.256562906,-0.479321339,-0.428596755,-0.062305262,-0.061356675,-0.066787184,-0.008082675,-0.099295509,-0.594270249,-0.167454909,-0.843576686,0.733606535,1.224003034,-0.740363422,-0.465207363,-0.522361731,0.573302608,-0.487389585,0
6,ZKFV71L-12,1.026848627,1.484041267,1.822844908,0.135330761,0.959520685,1.172341015,0.356539135,1.104422801,1.358161494,0.55687169,-0.42162043,0.939832283,1.305836908,0.828254966,0.686076022,0.474534523,1.108628331,1.141418994,0.979368105,0.015338807,-0.06678714,-0.826725356,-0.388964086,-0.227389132,-0.678308421,1.366270343,-0.247962402,2.501124753,-0.460650465,0.639779554,1.091074703,-0.579494813,-0.873291926,-0.437069601,-0.839366542,-0.346102557,-0.694958826,0.239492913,-0.189691435,-0.402056828,0.282449397,-0.554260892,0.949752045,0.509967894,0.434704262,0.186630781,0.337726082,0.138829402,1.11869485,0.10612484,0.43271266,-0.44260487,-1.323701083,-0.693253262,0.765882954,0.274660022,-2.806664397,-1.257699011,-0.038839579,-0.345519635,0.029646623,-0.409888916,0.348963118,-0.35347299,6.515082385,0.653131414,-0.320368345,-0.500742734,-0.434752664,-0.461789428,-0.461789428,-0.941795775,-0.936948336,-0.936908521,-0.475286884,-0.428596755,3.957561053,3.959589669,-0.366756423,-0.442670954,-0.533752614,-1.064739105,-1.414005069,-0.680702767,-0.416768478,-1.469586412,-1.176962442,-0.505604511,-0.517995227,-1.208527917,-1.040536443,0
